identifier1	identifier2	annotator	judgment	comment	lemma	round
bib15873936_18960118_147385_7_0004_alto.xml-61-17	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib19223423_18290107_145063_2_0001_alto.xml-2-34	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator2	1.0	 	uppslag	2
bib11653828_18040920_144028_219_0002_alto.xml-11-7	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib11653823_18211103_144010_258_0002_alto.xml-2-19	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib19225758_18950119_144022_16_0007_alto.xml-52-28	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib11653838_19000406_147024_14_0001_alto.xml-37-46	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib11653838_19000406_147024_14_0001_alto.xml-37-46	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib15650814_18950426_146365_97_0002_alto.xml-57-51	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib11653823_18271211_144010_290_0003_alto.xml-13-7	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator2	1.0	 	uppslag	2
bib15873371_18950606_145112_151_0003_alto.xml-36-5	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib11653823_18300712_144010_157_0002_alto.xml-10-2	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator2	1.0	 	uppslag	2
bib11653823_18291215_0_291_0002_alto.xml-4-2	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib13506739_18280522_144030_118_0002_alto.xml-15-4	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator2	1.0	 	uppslag	2
bib11653811_19020827_145317_130_0004_alto.xml-13-10	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator2	1.0	 	uppslag	2
bib11653828_18020507_144028_102_0002_alto.xml-12-15	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib19227462_18951128_147640_278_0003_alto.xml-141-13	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib15650837_18951216_146391_293_0003_alto.xml-113-0	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib19227462_18950128_147640_23_0003_alto.xml-57-21	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator2	4.0	 	uppslag	2
bib11653790_18990210_145648_11_0002_alto.xml-39-9	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator2	4.0	 	uppslag	2
bib19227291_18950525_145289_62_0002_alto.xml-90-2	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator2	4.0	 	uppslag	2
bib13506739_18211025_144030_250_0001_alto.xml-2-43	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib13506739_18290316_144030_62_0003_alto.xml-17-85	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib19277277_18950329_147683_86_0003_alto.xml-139-31	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib11653823_18231108_144010_260_0004_alto.xml-2-14	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib11653790_18960207_145648_6_0002_alto.xml-11-10	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib15650835_18961127_146472_186_0002_alto.xml-29-25	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib13506739_18300220_144030_42_0004_alto.xml-8-12	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib11653811_19031019_145317_162_0001_alto.xml-62-36	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator2	4.0	 	uppslag	2
bib19277277_18250430_147682_98_0002_alto.xml-10-22	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib13506739_18200929_144030_226_0006_alto.xml-14-8	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	4.0	 	uppslag	2
bib19277277_18950928_147683_264_0006_alto.xml-82-44	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib15650837_18951216_146391_293_0003_alto.xml-113-0	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator2	4.0	 	uppslag	2
bib19277277_18950202_147683_32_0004_alto.xml-107-4	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib13506739_18281208_144030_287_0004_alto.xml-13-13	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator2	1.0	 	uppslag	2
bib19227462_18950322_147640_69_0002_alto.xml-193-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib11653790_18990210_145648_11_0002_alto.xml-39-9	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib13506739_18110322_144030_69_0010_alto.xml-7-24	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib19277277_18240131_147682_25_0007_alto.xml-10-18	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib15975090_18950209_148377_17_0003_alto.xml-29-2	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib19277277_18950808_147683_213_0006_alto.xml-121-9	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib11653790_18980812_145648_61_0005_alto.xml-12-12	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib15873371_18950202_145112_33_0003_alto.xml-185-4	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator2	4.0	 	uppslag	2
bib19225758_18950209_144022_34_0006_alto.xml-188-15	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator2	1.0	 	uppslag	2
bib19225772_18040620_148004_70_0004_alto.xml-10-10	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator2	1.0	 	uppslag	2
bib19227291_18950409_145289_42_0002_alto.xml-115-73	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib13506739_18300618_144030_138_0002_alto.xml-7-9	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib19227462_18950504_147640_103_0007_alto.xml-20-32	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib11653823_18280724_144010_170_0002_alto.xml-7-7	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib11653823_18291215_0_291_0002_alto.xml-4-2	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	4.0	 	uppslag	2
bib19227291_18970313_145289_31_0003_alto.xml-12-2	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator2	0.0	 	uppslag	2
bib11653811_19021205_145317_187_0002_alto.xml-24-4	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib13506739_18300915_144030_213_0003_alto.xml-4-5	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator2	1.0	 	uppslag	2
bib11653823_18231108_144010_260_0004_alto.xml-2-14	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator2	1.0	 	uppslag	2
bib19227462_18950128_147640_23_0003_alto.xml-57-21	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib11653790_18980617_145648_46_0008_alto.xml-22-5	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib15873936_18960204_147385_14_0002_alto.xml-70-10	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib11653823_18230730_144010_173_0007_alto.xml-1-6	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	4.0	 	uppslag	2
bib19227462_18950322_147640_69_0002_alto.xml-193-2	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib11653811_19020315_145317_41_0002_alto.xml-176-32	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib13506739_18110322_144030_69_0010_alto.xml-7-24	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	2.0	 	uppslag	2
bib19277277_18950303_147683_61_0002_alto.xml-10-9	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator2	4.0	 	uppslag	2
bib19227291_18950409_145289_42_0002_alto.xml-115-73	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib19227291_18170709_145289_28_0004_alto.xml-3-12	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib15873371_18950322_145112_80_0002_alto.xml-159-4	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib15975090_18950209_148377_17_0003_alto.xml-29-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib11653823_18260113_144010_10_0003_alto.xml-1-3	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator2	1.0	 	uppslag	2
bib13506739_18200929_144030_226_0006_alto.xml-14-8	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib11653823_18270611_144010_133_0002_alto.xml-9-11	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator2	1.0	 	uppslag	2
bib13506739_18190202_144030_26_0012_alto.xml-3-19	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator2	1.0	 	uppslag	2
bib11653790_19030508_12541_35_0004_alto.xml-96-13	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator2	4.0	 	uppslag	2
bib19277277_18951114_147683_311_0003_alto.xml-42-34	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib13506739_18021204_144030_278_0004_alto.xml-8-68	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib11653790_18981223_145648_99_0006_alto.xml-9-22	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator2	1.0	 	uppslag	2
bib19225772_18031230_148004_151_0003_alto.xml-7-16	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator2	1.0	 	uppslag	2
bib11653811_18961007_145317_154_0003_alto.xml-84-9	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib11653811_19030418_145317_59_0004_alto.xml-215-14	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib11653823_18280829_144010_201_0003_alto.xml-0-3	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib11653823_18291204_0_282_0002_alto.xml-13-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	2.0	 	uppslag	2
bib11653815_18950917_146944_110_0002_alto.xml-6-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib11653790_18971221_145648_100_0003_alto.xml-249-13	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator2	4.0	 	uppslag	2
bib19277277_18951124_147683_321_0003_alto.xml-135-9	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator2	1.0	 	uppslag	2
bib19277277_18950928_147683_264_0006_alto.xml-82-44	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator2	4.0	 	uppslag	2
bib11653830_18960608_146968_46_0003_alto.xml-97-14	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib15873371_18950327_145112_84_0003_alto.xml-17-8	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator2	1.0	 	uppslag	2
bib15873371_18950327_145112_84_0003_alto.xml-17-8	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	4.0	 	uppslag	2
bib11653823_18280304_144010_54_0003_alto.xml-5-12	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib19277277_18290102_147682_1_0001_alto.xml-21-2	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator2	1.0	 	uppslag	2
bib13506739_18300915_144030_213_0003_alto.xml-4-5	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	4.0	 	uppslag	2
bib11653790_18991003_145648_77_0002_alto.xml-11-23	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib19277277_18950715_147683_189_0005_alto.xml-16-39	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator2	4.0	 	uppslag	2
bib13506739_18130407_144030_80_0004_alto.xml-4-12	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib13506739_18250205_144030_29_0002_alto.xml-13-6	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib15761570_18951116_146176_189_0003_alto.xml-208-13	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	4.0	 	uppslag	2
bib11653790_18991110_145648_88_0006_alto.xml-86-29	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator2	1.0	 	uppslag	2
bib13506739_18070314_144030_61_0006_alto.xml-16-64	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib13506739_18280130_144030_25_0003_alto.xml-0-7	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator2	1.0	 	uppslag	2
bib13506739_18211025_144030_250_0001_alto.xml-2-43	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib19225758_18951127_144022_277_0003_alto.xml-55-8	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib19277277_18950202_147683_32_0004_alto.xml-107-4	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator2	4.0	 	uppslag	2
bib11653811_18961007_145317_154_0003_alto.xml-84-9	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib19277277_18951212_147683_339_0006_alto.xml-167-31	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator2	4.0	 	uppslag	2
bib11653823_18291204_0_282_0002_alto.xml-13-2	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib13506739_18280807_144030_182_0003_alto.xml-12-22	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	2.0	 	uppslag	2
bib11653823_18301104_144010_256_0003_alto.xml-19-2	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	4.0	 	uppslag	2
bib15873936_18951026_147385_126_0002_alto.xml-116-42	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib15650814_18950611_146365_134_0003_alto.xml-130-46	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib19227291_18950525_145289_62_0002_alto.xml-90-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib19227462_18950601_147640_126_0004_alto.xml-6-71	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib19277277_18301022_147682_245_0001_alto.xml-26-24	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator2	1.0	 	uppslag	2
bib19277277_18290113_147682_9_0001_alto.xml-1-6	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	4.0	 	uppslag	2
bib13506739_18270605_144030_128_0002_alto.xml-43-3	bib19225758_18950124_144022_20_0003_alto.xml-203-10	annotator2	1.0	 	uppslag	2
bib19225758_18950710_144022_157_0003_alto.xml-187-13	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator2	1.0	 	uppslag	2
bib19349359_18951112_148383_134_0002_alto.xml-37-7	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib11653828_18030711_144028_153_0002_alto.xml-12-8	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib19225772_18040620_148004_70_0004_alto.xml-10-10	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib11653828_18291230_144028_302_0005_alto.xml-0-40	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator2	1.0	 	uppslag	2
bib15873936_18950404_147385_41_0003_alto.xml-149-23	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib19227291_18950427_145289_50_0002_alto.xml-91-100	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib11653811_19030418_145317_59_0004_alto.xml-215-14	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	2.0	 	uppslag	2
bib19277277_18950704_147683_178_0004_alto.xml-44-3	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib19520388_18090215_147487_7_0007_alto.xml-4-21	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator2	1.0	 	uppslag	2
bib13506739_18280807_144030_182_0003_alto.xml-12-22	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib11653811_19000714_145317_107_0002_alto.xml-48-2	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib11653828_18260706_144028_153_0001_alto.xml-5-13	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib13506739_18190202_144030_26_0012_alto.xml-3-19	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib13506739_18280807_144030_182_0003_alto.xml-12-22	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator2	1.0	 	uppslag	2
bib19520388_18060521_147487_20_0002_alto.xml-1-13	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib11653823_18291121_0_271_0003_alto.xml-6-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	2.0	 	uppslag	2
bib15873371_18950322_145112_80_0002_alto.xml-159-4	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator2	4.0	 	uppslag	2
bib19520388_18090215_147487_7_0007_alto.xml-4-21	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib11653838_19010405_147024_14_0001_alto.xml-21-25	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib19277277_18950715_147683_189_0005_alto.xml-16-39	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib19225758_18950119_144022_16_0007_alto.xml-52-28	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib19223423_18031119_145063_92_0002_alto.xml-0-2	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib19277277_18951124_147683_321_0004_alto.xml-50-0	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator2	4.0	 	uppslag	2
bib15873936_18960204_147385_14_0002_alto.xml-70-10	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator2	4.0	 	uppslag	2
bib11653828_18270814_144028_188_0003_alto.xml-5-18	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib19227462_18950322_147640_69_0002_alto.xml-193-2	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator2	4.0	 	uppslag	2
bib19223423_18030129_145063_8_0001_alto.xml-2-17	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib15873936_18950404_147385_41_0003_alto.xml-149-23	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib13506739_18250609_144030_130_0001_alto.xml-25-48	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	4.0	 	uppslag	2
bib13506739_18200929_144030_226_0006_alto.xml-14-8	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator2	1.0	 	uppslag	2
bib11653823_18271211_144010_290_0003_alto.xml-13-7	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	4.0	 	uppslag	2
bib11653790_19010212_145648_12_0003_alto.xml-192-11	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib11653828_18260706_144028_153_0001_alto.xml-5-13	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib19225758_18951127_144022_277_0003_alto.xml-55-8	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib11653811_19021205_145317_187_0002_alto.xml-24-4	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib19277180_18951223_147374_104_0020_alto.xml-38-27	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib11653828_18070729_144028_172_0002_alto.xml-5-7	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator2	1.0	 	uppslag	2
bib15975090_18960314_148377_33_0002_alto.xml-42-14	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator2	4.0	 	uppslag	2
bib15975090_18960314_148377_33_0002_alto.xml-42-14	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib13506739_18270119_144030_15_0002_alto.xml-6-18	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator2	1.0	 	uppslag	2
bib13506739_18300618_144030_138_0002_alto.xml-7-9	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	4.0	 	uppslag	2
bib15761570_18951116_146176_189_0003_alto.xml-208-13	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib13506739_18021204_144030_278_0004_alto.xml-8-68	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib13506739_18270605_144030_128_0002_alto.xml-43-3	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib11653823_18270427_144010_97_0003_alto.xml-10-60	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator2	1.0	 	uppslag	2
bib11653806_18150421_145120_42_0004_alto.xml-0-8	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	2.0	 	uppslag	2
bib13506739_18290316_144030_62_0003_alto.xml-17-85	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	4.0	 	uppslag	2
bib11653823_18291014_0_238_0004_alto.xml-5-20	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator2	1.0	 	uppslag	2
bib19227291_18960421_145289_48_0002_alto.xml-67-58	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib11653828_18031017_144028_237_0002_alto.xml-2-7	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator2	1.0	 	uppslag	2
bib11653806_18150421_145120_42_0004_alto.xml-0-8	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator2	1.0	 	uppslag	2
bib19227291_18970313_145289_31_0003_alto.xml-12-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib19277277_18951114_147683_311_0003_alto.xml-42-34	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator2	3.0	 	uppslag	2
bib11653823_18291014_0_238_0004_alto.xml-5-20	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator3	1.0	 	uppslag	2
bib15650814_18950729_146365_174_0002_alto.xml-18-20	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib11653811_18961007_145317_154_0003_alto.xml-84-9	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib19223423_18030129_145063_8_0001_alto.xml-2-17	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator3	1.0	 	uppslag	2
bib19277277_18951124_147683_321_0003_alto.xml-135-9	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator3	1.0	 	uppslag	2
bib13506739_18211025_144030_250_0001_alto.xml-2-43	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib13506739_18270605_144030_128_0002_alto.xml-43-3	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator3	1.0	 	uppslag	2
bib15873371_18950202_145112_33_0003_alto.xml-185-4	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19277277_18950704_147683_178_0004_alto.xml-44-3	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator3	4.0	 	uppslag	2
bib19227291_18950417_145289_45_0002_alto.xml-134-12	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib15975087_18950102_145596_1_0004_alto.xml-12-74	bib19227462_18950128_147640_23_0003_alto.xml-57-21	annotator3	4.0	 	uppslag	2
bib11653830_18960608_146968_46_0003_alto.xml-97-14	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib11653828_18030711_144028_153_0002_alto.xml-12-8	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib19277277_18290102_147682_1_0001_alto.xml-21-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653823_18280304_144010_54_0003_alto.xml-5-12	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653828_18260706_144028_153_0001_alto.xml-5-13	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator3	1.0	 	uppslag	2
bib19277277_18950324_147683_82_0005_alto.xml-154-12	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib15873371_18950607_145112_152_0001_alto.xml-55-5	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib13506739_18300618_144030_138_0002_alto.xml-7-9	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib11653823_18270421_144010_92_0003_alto.xml-2-15	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653823_18291215_0_291_0002_alto.xml-4-2	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator3	1.0	 	uppslag	2
bib11653823_18270427_144010_97_0003_alto.xml-10-60	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator3	1.0	 	uppslag	2
bib11653823_18280829_144010_201_0003_alto.xml-0-3	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator3	1.0	 	uppslag	2
