identifier1	identifier2	annotator	judgment	comment	lemma	round
bib19349359_18950611_148383_68_0002_alto.xml-65-17	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator3	4.0	 	ledning	2
bib11653811_19021001_145317_150_0003_alto.xml-12-8	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator3	3.0	 	ledning	2
bib11653830_18980627_146968_49_0002_alto.xml-37-25	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator3	4.0	 	ledning	2
bib11653811_19021003_145317_151_0003_alto.xml-32-9	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653811_19020505_145317_67_0002_alto.xml-65-2	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator3	4.0	 	ledning	2
bib19277277_18270719_147682_166_0001_alto.xml-18-11	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653828_18201212_144028_289_0002_alto.xml-11-31	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator3	3.0	 	ledning	2
bib13506739_18040718_144030_164_0001_alto.xml-3-6	bib13506739_18290706_144030_152_0001_alto.xml-3-18	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653811_19020416_145317_56_0002_alto.xml-113-2	bib19349359_18950611_148383_68_0002_alto.xml-65-17	annotator3	2.0	 	ledning	2
bib11653811_19030803_145317_118_0003_alto.xml-6-11	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib19225772_18210202_148004_14_0001_alto.xml-4-5	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator3	3.0	 	ledning	2
bib19227291_18960606_145289_68_0002_alto.xml-47-30	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653828_18220520_144028_115_0003_alto.xml-1-59	bib13506739_18290423_144030_92_0005_alto.xml-1-19	annotator3	3.0	 	ledning	2
bib11653811_18950223_145317_31_0002_alto.xml-12-7	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator3	3.0	 	ledning	2
bib11653811_18960415_145317_56_0001_alto.xml-49-23	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib15650837_18950730_146391_174_0003_alto.xml-0-0	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator3	3.0	 	ledning	2
bib13506739_18210307_144030_55_0001_alto.xml-0-72	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib19277277_18951217_147683_344_0004_alto.xml-127-15	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653811_19031024_145317_165_0002_alto.xml-142-13	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653830_18960903_146968_71_0003_alto.xml-65-9	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib15650837_18950724_146391_169_0003_alto.xml-146-1	bib19277277_18270719_147682_166_0001_alto.xml-18-11	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653811_19030506_145317_69_0003_alto.xml-34-10	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator3	4.0	 	ledning	2
bib11653811_18980610_145317_87_0004_alto.xml-114-47	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator3	4.0	 	ledning	2
bib11653811_18950223_145317_31_0002_alto.xml-12-7	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib19225758_18950304_144022_53_0003_alto.xml-44-30	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib19227462_18950725_147640_170_0004_alto.xml-67-9	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib19223423_18290131_145063_9_0001_alto.xml-8-32	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653811_18980923_145317_146_0003_alto.xml-22-0	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator3	0.0	unclear context	ledning	2
bib11653823_18300226_144010_47_0001_alto.xml-8-6	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653811_19031209_145317_191_0002_alto.xml-161-13	bib19227462_18950221_147640_44_0002_alto.xml-172-16	annotator3	1.0	 	ledning	2
bib11653811_18950713_145317_106_0001_alto.xml-38-40	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653823_18300226_144010_47_0001_alto.xml-8-6	bib11653828_18260325_144028_69_0004_alto.xml-4-2	annotator3	4.0	 	ledning	2
bib19277330_18950618_0_71_0002_alto.xml-25-19	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator3	4.0	 	ledning	2
bib11653806_18181208_145120_136_0001_alto.xml-3-0	bib13506739_18290706_144030_152_0001_alto.xml-3-18	annotator3	4.0	 	ledning	2
bib13506739_18290114_144030_10_0001_alto.xml-19-0	bib11653828_18260325_144028_69_0004_alto.xml-4-2	annotator3	3.0	 	ledning	2
bib19277277_18300605_147682_127_0004_alto.xml-78-7	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator3	3.0	 	ledning	2
bib11653823_18280105_144010_4_0004_alto.xml-2-44	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib15873936_18960123_147385_9_0003_alto.xml-18-18	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator3	4.0	 	ledning	2
bib11653811_18950831_145317_134_0004_alto.xml-68-22	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653828_18260407_144028_79_0004_alto.xml-15-10	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator3	4.0	 	ledning	2
bib11653828_18240126_144028_20_0002_alto.xml-7-31	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653811_18990605_145317_84_0002_alto.xml-61-16	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator3	4.0	 	ledning	2
bib11653823_18280129_144010_24_0002_alto.xml-16-24	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib13506739_18240709_144030_156_0003_alto.xml-3-29	bib19227462_18950221_147640_44_0002_alto.xml-172-16	annotator3	4.0	 	ledning	2
bib19225772_18041011_148004_119_0002_alto.xml-3-15	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator3	4.0	 	ledning	2
bib11653823_18280522_144010_118_0008_alto.xml-7-31	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653830_18950826_146968_97_0002_alto.xml-36-11	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator3	3.0	 	ledning	2
bib19227462_18950102_147640_1_0003_alto.xml-33-24	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib15869824_18950413_145700_30_0001_alto.xml-29-13	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653806_18120801_145120_86_0002_alto.xml-12-38	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib13506739_18290114_144030_10_0001_alto.xml-19-0	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib19225772_18271120_148004_135_0001_alto.xml-6-3	bib19227462_18950221_147640_44_0002_alto.xml-172-16	annotator3	3.0	 	ledning	2
bib13506739_18140502_144030_99_0001_alto.xml-2-4	bib13506739_18290423_144030_92_0005_alto.xml-1-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653828_18170912_144028_211_0001_alto.xml-0-42	bib13506739_18290423_144030_92_0005_alto.xml-1-19	annotator3	3.0	 	ledning	2
bib11653790_18970521_145648_39_0002_alto.xml-61-6	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator3	4.0	 	ledning	2
bib11653823_18300330_144010_73_0001_alto.xml-4-23	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib19277277_18300222_147682_43_0001_alto.xml-42-19	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib15650835_18951025_146472_90_0002_alto.xml-78-78	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator3	4.0	 	ledning	2
bib15873371_18951206_145112_333_0003_alto.xml-199-15	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653811_19021001_145317_150_0003_alto.xml-12-8	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib15650837_18011014_146391_82_0001_alto.xml-3-0	bib19225792_18110713_147359_28_0005_alto.xml-9-8	annotator3	3.0	 	ledning	2
bib11653823_18260824_144010_195_0004_alto.xml-13-15	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653828_18290919_144028_217_0002_alto.xml-1-6	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator3	4.0	 	ledning	2
bib11653828_18200818_144028_190_0004_alto.xml-2-13	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653790_19030113_12541_3_0004_alto.xml-15-35	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator3	1.0	 	ledning	2
bib19225792_18210818_147359_32_0005_alto.xml-2-16	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653828_18270109_144028_6_0002_alto.xml-11-102	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator3	3.0	 	ledning	2
bib11653838_19020110_147024_2_0004_alto.xml-69-59	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib15873936_18950328_147385_38_0003_alto.xml-39-4	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator3	3.0	 	ledning	2
bib11653811_18950831_145317_134_0004_alto.xml-68-22	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator3	4.0	 	ledning	2
bib11653790_18951129_145648_49_0005_alto.xml-93-27	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator3	3.0	 	ledning	2
bib19227291_18951102_145289_131_0003_alto.xml-78-34	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib19225792_18110713_147359_28_0005_alto.xml-9-8	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib19277277_18280913_147682_214_0004_alto.xml-21-15	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib13506739_18240709_144030_156_0003_alto.xml-3-29	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib19277277_18950625_147683_169_0003_alto.xml-90-14	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator3	3.0	 	ledning	2
bib11653825_18030721_145134_83_0004_alto.xml-0-9	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator3	0.0	unclear context	ledning	2
bib11653815_18950921_146944_112_0003_alto.xml-31-5	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib15975087_18950503_145596_67_0002_alto.xml-141-2	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator3	2.0	 	ledning	2
bib19277277_18951112_147683_309_0003_alto.xml-65-27	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator3	2.0	 	ledning	2
bib19227462_18950831_147640_202_0003_alto.xml-13-3	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib19227291_18300324_145289_12_0007_alto.xml-13-47	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator3	3.0	 	ledning	2
bib11653828_18200727_144028_171_0002_alto.xml-2-146	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → wrong lemmas	ledning	2
bib11653823_18270417_144010_88_0004_alto.xml-31-23	bib11653828_18301123_144028_272_0001_alto.xml-0-11	annotator3	4.0	 	ledning	2
bib13506739_18181103_144030_254_0008_alto.xml-1-5	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	0.0	OCR-error and/or insufficient context	ledning	2
bib11653828_18261215_144028_292_0002_alto.xml-12-45	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib13506739_18240709_144030_156_0003_alto.xml-3-29	bib19227462_18950221_147640_44_0002_alto.xml-172-16	annotator0	4.0	 	ledning	2
bib11653825_18190830_145134_103_0003_alto.xml-2-9	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator0	3.0	 	ledning	2
bib11653806_18130430_145120_47_0001_alto.xml-1-43	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	0.0	OCR-error (sent 1 is probably “anledning”)	ledning	2
bib11653790_18970316_145648_21_0002_alto.xml-131-1	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib11653828_18261215_144028_292_0002_alto.xml-12-45	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator0	3.0	 	ledning	2
bib13506739_18200216_144030_38_0012_alto.xml-1-22	bib11653828_18260325_144028_69_0004_alto.xml-4-2	annotator0	3.0	 	ledning	2
bib19277277_18300417_147682_87_0001_alto.xml-15-11	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator0	3.0	 	ledning	2
bib11653828_18260530_144028_122_0002_alto.xml-9-27	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator0	3.0	 	ledning	2
bib11653830_18981201_146968_94_0003_alto.xml-93-15	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator0	4.0	 	ledning	2
bib11653790_19010719_145648_56_0002_alto.xml-138-5	bib13506739_18290423_144030_92_0005_alto.xml-1-19	annotator0	1.0	 	ledning	2
bib19277277_18951217_147683_344_0004_alto.xml-127-15	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator0	0.0	OCR-error (sent 1 is probably “anledningen”	ledning	2
bib13506739_18181017_144030_240_0004_alto.xml-13-20	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator0	4.0	 	ledning	2
bib11653828_18290919_144028_217_0002_alto.xml-1-6	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator0	4.0	 	ledning	2
bib11653828_18301123_144028_272_0001_alto.xml-0-11	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	4.0	 	ledning	2
bib11653811_19030803_145317_118_0003_alto.xml-6-11	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib19225772_18271120_148004_135_0001_alto.xml-6-3	bib19227462_18950221_147640_44_0002_alto.xml-172-16	annotator0	3.0	 	ledning	2
bib13506739_18280102_144030_1_0002_alto.xml-3-12	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653811_19031024_145317_165_0002_alto.xml-142-13	bib11653828_18260325_144028_69_0004_alto.xml-4-2	annotator0	1.0	 	ledning	2
bib11653811_18990415_145317_56_0005_alto.xml-24-17	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator0	3.0	 	ledning	2
bib15761570_18950912_146176_150_0003_alto.xml-88-26	bib11653828_18260325_144028_69_0004_alto.xml-4-2	annotator0	3.0	 	ledning	2
bib15873371_18950723_145112_197_0002_alto.xml-185-14	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator0	1.0	 	ledning	2
bib13506739_18250510_144030_106_0001_alto.xml-24-11	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator0	3.0	 	ledning	2
bib15650837_18951129_146391_279_0002_alto.xml-2-12	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator0	1.0	 	ledning	2
bib15650835_18951025_146472_90_0002_alto.xml-78-78	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator0	3.0	 	ledning	2
bib11653792_18170315_146919_11_0005_alto.xml-3-98	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator0	4.0	 	ledning	2
bib11653790_19010402_145648_26_0003_alto.xml-164-26	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib19227462_18950725_147640_170_0004_alto.xml-67-9	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator0	1.0	 	ledning	2
bib11653811_18980610_145317_87_0004_alto.xml-114-47	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator0	4.0	 	ledning	2
bib11653823_18240722_144010_167_0002_alto.xml-3-10	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib19277277_18241231_147682_305_0001_alto.xml-0-138	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator0	3.0	 	ledning	2
bib11653811_18980610_145317_87_0004_alto.xml-114-47	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib13506739_18250510_144030_106_0001_alto.xml-24-11	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib15760690_18950622_145050_94_0003_alto.xml-65-8	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator0	3.0	 	ledning	2
bib11653811_18980923_145317_146_0003_alto.xml-22-0	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653811_18980608_145317_86_0002_alto.xml-40-9	bib13506739_18290423_144030_92_0005_alto.xml-1-19	annotator0	4.0	 	ledning	2
bib11653828_18200727_144028_171_0002_alto.xml-2-146	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator0	4.0	 	ledning	2
bib11653828_18260119_144028_15_0002_alto.xml-0-9	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator0	4.0	 	ledning	2
bib11653815_18950221_146944_22_0002_alto.xml-30-21	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator0	3.0	 	ledning	2
bib11653811_19020505_145317_67_0002_alto.xml-65-2	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator0	4.0	 	ledning	2
bib11653828_18220920_144028_219_0004_alto.xml-2-16	bib11653828_18260325_144028_69_0004_alto.xml-4-2	annotator0	4.0	 	ledning	2
bib11653806_18181208_145120_136_0001_alto.xml-3-0	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19277277_18270719_147682_166_0001_alto.xml-18-11	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib15873936_18950103_147385_2_0002_alto.xml-22-16	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator0	1.0	 	ledning	2
bib11653811_19010605_145317_85_0001_alto.xml-57-28	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator0	3.0	 	ledning	2
bib19225792_18200408_147359_13_0008_alto.xml-0-59	bib19225758_18951018_144022_243_0003_alto.xml-98-11	annotator0	4.0	 	ledning	2
bib11653811_18950628_145317_97_0002_alto.xml-20-12	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib19277277_18951009_147683_275_0001_alto.xml-35-7	bib15650837_18951010_146391_236_0002_alto.xml-123-233	annotator0	1.0	 	ledning	2
bib19225758_18950724_144022_169_0002_alto.xml-112-6	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator0	3.0	 	ledning	2
bib19225758_18950517_144022_114_0002_alto.xml-185-10	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator0	3.0	 	ledning	2
bib11653828_18260325_144028_69_0004_alto.xml-4-2	bib19227462_18950501_147640_100_0003_alto.xml-208-36	annotator0	4.0	 	ledning	2
bib11653792_18121031_146919_44_0001_alto.xml-1-1	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator0	4.0	 	ledning	2
bib11653823_18300322_144010_67_0003_alto.xml-28-6	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653823_18280410_144010_83_0002_alto.xml-3-15	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator0	4.0	 	ledning	2
bib19277277_18951009_147683_275_0001_alto.xml-35-7	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19277277_18950715_147683_189_0005_alto.xml-1-5	bib13506739_18290706_144030_152_0001_alto.xml-3-18	annotator0	2.0	 	ledning	2
bib13506739_18280102_144030_1_0002_alto.xml-3-12	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator0	4.0	 	ledning	2
bib11653828_18260407_144028_79_0004_alto.xml-15-10	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	4.0	 	ledning	2
bib11653825_18050326_145134_36_0002_alto.xml-15-11	bib13506739_18290706_144030_152_0001_alto.xml-3-18	annotator0	4.0	 	ledning	2
bib19227462_18950831_147640_202_0003_alto.xml-13-3	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib15873936_18960123_147385_9_0003_alto.xml-18-18	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19225772_18160214_148004_19_0002_alto.xml-7-7	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator0	4.0	 	ledning	2
bib11653823_18280105_144010_4_0004_alto.xml-2-44	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator0	3.0	 	ledning	2
bib11653830_18981201_146968_94_0003_alto.xml-93-15	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653823_18280129_144010_24_0001_alto.xml-1-32	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator0	4.0	 	ledning	2
bib11653790_18961106_145648_45_0006_alto.xml-48-7	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator0	4.0	 	ledning	2
bib11653811_19010726_145317_113_0003_alto.xml-41-34	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib15650837_18300515_146391_39_0002_alto.xml-18-4	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator0	4.0	 	ledning	2
bib11653811_18970827_145317_131_0003_alto.xml-3-42	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator0	3.0	 	ledning	2
bib19277277_18951108_147683_305_0007_alto.xml-2-27	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator0	3.0	 	ledning	2
bib11653790_18961106_145648_45_0006_alto.xml-48-7	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653830_18950826_146968_97_0002_alto.xml-36-11	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib15873936_18950103_147385_2_0002_alto.xml-22-16	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19225772_18131116_148004_132_0003_alto.xml-0-24	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	3.0	 	ledning	2
bib19225758_18950304_144022_53_0003_alto.xml-44-30	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	3.0	 	ledning	2
bib11653828_18170912_144028_211_0001_alto.xml-0-42	bib13506739_18290423_144030_92_0005_alto.xml-1-19	annotator0	3.0	 	ledning	2
bib13506739_18181103_144030_254_0008_alto.xml-1-5	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib11653811_18950831_145317_134_0004_alto.xml-68-22	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19227462_18950102_147640_1_0003_alto.xml-33-24	bib11653811_19030506_145317_69_0003_alto.xml-34-10	annotator0	1.0	 	ledning	2
bib11653830_18960316_146968_22_0003_alto.xml-108-12	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib19277277_18300417_147682_87_0001_alto.xml-15-11	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib11653823_18291212_0_289_0002_alto.xml-22-14	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	4.0	 	ledning	2
bib19225758_18951018_144022_243_0003_alto.xml-98-11	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator0	4.0	 	ledning	2
bib11653792_18170315_146919_11_0005_alto.xml-3-98	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib11653823_18280522_144010_118_0008_alto.xml-7-31	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19227291_18260621_145289_25_0001_alto.xml-0-17	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator0	0.0	OCR-error (sent 2 is probably “anledningen”)	ledning	2
bib11653828_18060329_144028_72_0001_alto.xml-12-0	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator0	0.0	OCR-error and/or insufficient context	ledning	2
bib13506739_18280321_144030_69_0004_alto.xml-15-29	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	4.0	 	ledning	2
bib15650837_18951129_146391_279_0002_alto.xml-2-12	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653828_18060329_144028_72_0001_alto.xml-12-0	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
