jsd,freq_clusters_1,freq_clusters_2,parameters
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.5877639409441534,"{1: 4, 0: 13, 2: 1}","{1: 7, 0: 1, 2: 0}","{'word': 'Titel', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.670443181349318,"{0: 2, 1: 8}","{0: 14, 1: 1}","{'word': 'Schmiere', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.6293132093202861,"{0: 15, 1: 0, 2: 3}","{0: 4, 1: 9, 2: 5}","{'word': 'ausspannen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.38812896130171304,"{0: 19, 1: 1}","{0: 7, 1: 5}","{'word': 'packen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.5364114536206993,"{0: 2, 1: 8}","{0: 17, 1: 4}","{'word': 'artikulieren', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.7962420677263253,"{1: 0, 0: 8}","{1: 9, 0: 2}","{'word': 'abdecken', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.14898445626491177,"{1: 5, 0: 6}","{1: 4, 0: 10}","{'word': 'überspannen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.3821196328723029,"{0: 22, 1: 0}","{0: 14, 1: 5}","{'word': 'Manschette', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.6915130869714452,"{0: 8, 1: 1, 2: 12}","{0: 8, 1: 11, 2: 0}","{'word': 'Fuß', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.6722156779960569,"{2: 1, 4: 3, 0: 2, 1: 7, 3: 8}","{2: 7, 4: 5, 0: 11, 1: 1, 3: 0}","{'word': 'Rezeption', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.8377072169085498,"{0: 0, 2: 3, 1: 9, 3: 1}","{0: 15, 2: 2, 1: 1, 3: 0}","{'word': 'Dynamik', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.8755507231375748,"{0: 2, 1: 19}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.924660694787462,"{1: 0, 0: 20}","{1: 19, 0: 1}","{'word': 'abbauen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.33796002126708957,"{0: 15, 1: 4}","{0: 17, 1: 0}","{'word': 'Mißklang', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.43689186833942056,"{0: 22, 1: 0}","{0: 6, 1: 3}","{'word': 'Abgesang', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.21190644201095687,"{0: 23, 1: 0}","{0: 21, 1: 2}","{'word': 'Spielball', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.14646397291111046,"{0: 3, 1: 1}","{0: 15, 1: 2}","{'word': 'zersetzen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.828498692472979,"{0: 24, 1: 0, 2: 1}","{0: 2, 1: 13, 2: 7}","{'word': 'Armenhaus', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
1.0,"{1: 0, 2: 0, 0: 16}","{1: 13, 2: 6, 0: 0}","{'word': 'Ohrwurm', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.4496109399468411,"{1: 3, 0: 12, 2: 2}","{1: 12, 0: 4, 2: 3}","{'word': 'Eintagsfliege', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.9373532822224321,"{0: 0, 2: 1, 1: 9}","{0: 17, 2: 3, 1: 0}","{'word': 'Seminar', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.5877639409441534,"{1: 4, 0: 13, 2: 1}","{1: 7, 0: 1, 2: 0}","{'word': 'Titel', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.670443181349318,"{0: 2, 1: 8}","{0: 14, 1: 1}","{'word': 'Schmiere', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.6293132093202861,"{0: 15, 1: 0, 2: 3}","{0: 4, 1: 9, 2: 5}","{'word': 'ausspannen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.3161004167952585,"{0: 10, 1: 8, 2: 2}","{0: 4, 1: 3, 2: 5}","{'word': 'packen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.5364114536206993,"{0: 2, 1: 8}","{0: 17, 1: 4}","{'word': 'artikulieren', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.7962420677263253,"{1: 0, 0: 8}","{1: 9, 0: 2}","{'word': 'abdecken', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.14898445626491177,"{1: 5, 0: 6}","{1: 4, 0: 10}","{'word': 'überspannen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.3821196328723029,"{0: 22, 1: 0}","{0: 14, 1: 5}","{'word': 'Manschette', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.6295563064159581,"{2: 5, 0: 4, 1: 12}","{2: 6, 0: 13, 1: 0}","{'word': 'Fuß', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.5593440052784767,"{1: 9, 2: 3, 0: 2, 3: 7}","{1: 6, 2: 5, 0: 13, 3: 0}","{'word': 'Rezeption', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.8660933593827023,"{1: 1, 0: 23}","{1: 23, 0: 1}","{'word': 'abgebrüht', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.7270192258549878,"{0: 2, 1: 11}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.8951338355946908,"{0: 1, 2: 1, 1: 19}","{0: 22, 2: 2, 1: 0}","{'word': 'Engpaß', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.8707908228691708,"{1: 0, 0: 20}","{1: 18, 0: 2}","{'word': 'abbauen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.13808425958294607,"{0: 13, 1: 6}","{0: 14, 1: 3}","{'word': 'Mißklang', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.5183304704428527,"{0: 22, 1: 0}","{0: 5, 1: 4}","{'word': 'Abgesang', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.07545363304429525,"{0: 21, 1: 2}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.4479303944644815,"{0: 1, 1: 3}","{0: 13, 1: 4}","{'word': 'zersetzen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.773719931326652,"{0: 23, 1: 2, 2: 0}","{0: 2, 1: 14, 2: 6}","{'word': 'Armenhaus', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.9304416644236921,"{1: 0, 2: 1, 0: 15}","{1: 11, 2: 8, 0: 0}","{'word': 'Ohrwurm', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
1.0,"{0: 0, 1: 10}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.46361599427553796,"{0: 5, 1: 5}","{0: 22, 1: 1}","{'word': 'Sensation', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.670443181349318,"{0: 2, 1: 8}","{0: 14, 1: 1}","{'word': 'Schmiere', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.5827764413083654,"{0: 12, 2: 0, 1: 6}","{0: 3, 2: 8, 1: 7}","{'word': 'ausspannen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.22840406679185352,"{0: 12, 1: 8}","{0: 4, 1: 8}","{'word': 'packen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.6390273363368296,"{0: 1, 1: 9}","{0: 17, 1: 4}","{'word': 'artikulieren', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.8799327917609389,"{0: 0, 1: 8}","{0: 10, 1: 1}","{'word': 'abdecken', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.14898445626491177,"{1: 5, 0: 6}","{1: 4, 0: 10}","{'word': 'überspannen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.3821196328723029,"{0: 22, 1: 0}","{0: 14, 1: 5}","{'word': 'Manschette', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.6295563064159581,"{2: 5, 0: 4, 1: 12}","{2: 6, 0: 13, 1: 0}","{'word': 'Fuß', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.5593440052784767,"{1: 9, 2: 3, 0: 2, 3: 7}","{1: 6, 2: 5, 0: 13, 3: 0}","{'word': 'Rezeption', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.8660933593827023,"{1: 1, 0: 23}","{1: 23, 0: 1}","{'word': 'abgebrüht', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.7270192258549878,"{0: 2, 1: 11}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.8951338355946908,"{0: 1, 2: 1, 1: 19}","{0: 22, 2: 2, 1: 0}","{'word': 'Engpaß', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.8707908228691708,"{1: 0, 0: 20}","{1: 18, 0: 2}","{'word': 'abbauen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.13808425958294607,"{0: 13, 1: 6}","{0: 14, 1: 3}","{'word': 'Mißklang', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.5183304704428527,"{0: 22, 1: 0}","{0: 5, 1: 4}","{'word': 'Abgesang', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.07545363304429525,"{0: 21, 1: 2}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.4479303944644815,"{0: 1, 1: 3}","{0: 13, 1: 4}","{'word': 'zersetzen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.773719931326652,"{0: 23, 1: 2, 2: 0}","{0: 2, 1: 14, 2: 6}","{'word': 'Armenhaus', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.9304416644236921,"{1: 0, 2: 1, 0: 15}","{1: 11, 2: 8, 0: 0}","{'word': 'Ohrwurm', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
1.0,"{0: 0, 1: 10}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.46361599427553796,"{0: 5, 1: 5}","{0: 22, 1: 1}","{'word': 'Sensation', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.670443181349318,"{0: 2, 1: 8}","{0: 14, 1: 1}","{'word': 'Schmiere', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.5827764413083654,"{0: 12, 2: 0, 1: 6}","{0: 3, 2: 8, 1: 7}","{'word': 'ausspannen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.22840406679185352,"{0: 12, 1: 8}","{0: 4, 1: 8}","{'word': 'packen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.6390273363368296,"{0: 1, 1: 9}","{0: 17, 1: 4}","{'word': 'artikulieren', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.8799327917609389,"{0: 0, 1: 8}","{0: 10, 1: 1}","{'word': 'abdecken', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.14898445626491177,"{1: 5, 0: 6}","{1: 4, 0: 10}","{'word': 'überspannen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.3821196328723029,"{0: 22, 1: 0}","{0: 14, 1: 5}","{'word': 'Manschette', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.6295563064159581,"{2: 5, 0: 4, 1: 12}","{2: 6, 0: 13, 1: 0}","{'word': 'Fuß', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.5593440052784767,"{1: 9, 2: 3, 0: 2, 3: 7}","{1: 6, 2: 5, 0: 13, 3: 0}","{'word': 'Rezeption', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.8660933593827023,"{1: 1, 0: 23}","{1: 23, 0: 1}","{'word': 'abgebrüht', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.7270192258549878,"{0: 2, 1: 11}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.8951338355946908,"{0: 1, 2: 1, 1: 19}","{0: 22, 2: 2, 1: 0}","{'word': 'Engpaß', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.8707908228691708,"{1: 0, 0: 20}","{1: 18, 0: 2}","{'word': 'abbauen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.13808425958294607,"{0: 13, 1: 6}","{0: 14, 1: 3}","{'word': 'Mißklang', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.5183304704428527,"{0: 22, 1: 0}","{0: 5, 1: 4}","{'word': 'Abgesang', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.2745832066054148,"{0: 2, 1: 0}","{0: 18, 1: 3}","{'word': 'Knotenpunkt', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.14861909764463607,"{0: 23, 1: 0}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.4479303944644815,"{0: 1, 1: 3}","{0: 13, 1: 4}","{'word': 'zersetzen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.8691342501267544,"{2: 4, 1: 0, 3: 0, 0: 19, 4: 2}","{2: 2, 1: 14, 3: 5, 0: 1, 4: 0}","{'word': 'Armenhaus', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.8517663605971718,"{1: 0, 2: 1, 0: 14, 3: 1}","{1: 11, 2: 7, 0: 1, 3: 0}","{'word': 'Ohrwurm', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.45964729853470265,"{2: 1, 0: 12, 1: 4}","{2: 7, 0: 4, 1: 8}","{'word': 'Eintagsfliege', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
1.0,"{0: 0, 1: 10}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.46361599427553796,"{0: 5, 1: 5}","{0: 22, 1: 1}","{'word': 'Sensation', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.506138464274481,"{1: 4, 2: 2, 0: 12}","{1: 6, 2: 1, 0: 1}","{'word': 'Titel', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.670443181349318,"{0: 2, 1: 8}","{0: 14, 1: 1}","{'word': 'Schmiere', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.5827764413083654,"{0: 12, 2: 0, 1: 6}","{0: 3, 2: 8, 1: 7}","{'word': 'ausspannen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.273800101492586,"{0: 12, 2: 5, 1: 3}","{0: 4, 2: 3, 1: 5}","{'word': 'packen', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.6051822789226622,"{2: 2, 0: 1, 1: 7}","{2: 2, 0: 16, 1: 3}","{'word': 'artikulieren', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.8799327917609389,"{0: 0, 1: 8}","{0: 10, 1: 1}","{'word': 'abdecken', 'quantile': 5, 'dataset': 'ru-ru', 'binarize': True, 'distribution': 'discrete-binomial'}"
0.14898445626491177,"{1: 5, 0: 6}","{1: 4, 0: 10}","{'word': 'überspannen', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.4631155119658499,"{0: 22, 1: 0}","{0: 12, 1: 7}","{'word': 'Manschette', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.6521067541483605,"{1: 6, 0: 3, 2: 12}","{1: 6, 0: 13, 2: 0}","{'word': 'Fuß', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.7352199866387041,"{0: 3, 2: 3, 1: 15}","{0: 19, 2: 5, 1: 0}","{'word': 'Rezeption', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.9258854300379684,"{0: 0, 1: 9, 2: 4}","{0: 17, 1: 1, 2: 0}","{'word': 'Dynamik', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.9275052338234234,"{0: 1, 1: 20}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.924660694787462,"{1: 0, 0: 20}","{1: 19, 0: 1}","{'word': 'abbauen', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.34807482172851234,"{0: 22, 1: 0}","{0: 7, 1: 2}","{'word': 'Abgesang', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.0,"{0: 22, 1: 1}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.3612908345242623,"{0: 2, 1: 2}","{0: 15, 1: 2}","{'word': 'zersetzen', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.8235775697528889,"{1: 0, 0: 22, 2: 3}","{1: 18, 0: 2, 2: 2}","{'word': 'Armenhaus', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
1.0,"{1: 0, 2: 0, 0: 16}","{1: 13, 2: 6, 0: 0}","{'word': 'Ohrwurm', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.49263362193753185,"{1: 3, 0: 14}","{1: 14, 0: 5}","{'word': 'Eintagsfliege', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.8707908228691708,"{0: 1, 1: 9}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.670443181349318,"{0: 2, 1: 8}","{0: 14, 1: 1}","{'word': 'Schmiere', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.6425098824395075,"{0: 14, 2: 0, 1: 4}","{0: 3, 2: 9, 1: 6}","{'word': 'ausspannen', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.49834775791396313,"{0: 20, 1: 0}","{0: 7, 1: 5}","{'word': 'packen', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.7520506842267151,"{2: 5, 0: 0, 1: 5}","{2: 2, 0: 16, 1: 3}","{'word': 'artikulieren', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.8799327917609389,"{0: 0, 1: 8}","{0: 10, 1: 1}","{'word': 'abdecken', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-geometric'}"
0.14898445626491177,"{1: 5, 0: 6}","{1: 4, 0: 10}","{'word': 'überspannen', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.4631155119658499,"{0: 22, 1: 0}","{0: 12, 1: 7}","{'word': 'Manschette', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.6521067541483605,"{1: 6, 0: 3, 2: 12}","{1: 6, 0: 13, 2: 0}","{'word': 'Fuß', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.7352199866387041,"{0: 3, 2: 3, 1: 15}","{0: 19, 2: 5, 1: 0}","{'word': 'Rezeption', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.9258854300379684,"{0: 0, 1: 9, 2: 4}","{0: 17, 1: 1, 2: 0}","{'word': 'Dynamik', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.9275052338234234,"{0: 1, 1: 20}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.924660694787462,"{1: 0, 0: 20}","{1: 19, 0: 1}","{'word': 'abbauen', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.34807482172851234,"{0: 22, 1: 0}","{0: 7, 1: 2}","{'word': 'Abgesang', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-poisson'}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 5, 'dataset': 'en-en', 'binarize': True, 'distribution': 'discrete-poisson'}"
