number_clusters_predicted_r1,abs_difference_r1,number_clusters_predicted_r2,abs_difference_r2,number_clusters_predicted_r3,abs_difference_r3,number_clusters_predicted_r4,abs_difference_r4,number_clusters_predicted_r5,abs_difference_r5
3,1,3,1,3,1,3,1,3,1
2,0,2,0,2,0,2,0,2,0
2,0,2,0,2,0,2,0,2,0
3,0,3,0,3,0,3,0,3,0
2,0,2,0,2,0,2,0,2,0
2,0,2,0,2,0,2,0,2,0
4,3,4,3,4,3,4,3,4,3
1,1,1,1,1,1,1,1,1,1
6,3,6,3,6,3,6,3,6,3
1,0,1,0,1,0,1,0,1,0
9,7,9,7,9,7,9,7,9,7
4,3,4,3,4,3,4,3,4,3
1,0,1,0,1,0,1,0,1,0
2,0,2,0,2,0,2,0,2,0
3,1,3,1,3,1,3,1,3,1
1,1,1,1,1,1,1,1,1,1
7,5,7,5,7,5,7,5,7,5
1,0,1,0,1,0,1,0,1,0
2,1,2,1,2,1,2,1,2,1
2,1,2,1,2,1,2,1,2,1
2,1,2,1,2,1,2,1,2,1
2,0,2,0,2,0,2,0,2,0
2,0,2,0,2,0,2,0,2,0
3,1,3,1,3,1,3,1,3,1
2,0,2,0,2,0,2,0,2,0
5,2,5,2,5,2,5,2,5,2
2,0,2,0,2,0,2,0,2,0
4,2,4,2,4,2,4,2,4,2
4,3,4,3,4,3,4,3,4,3
1,1,1,1,1,1,1,1,1,1
5,2,5,2,5,2,5,2,5,2
1,0,1,0,1,0,1,0,1,0
11,9,11,9,11,9,11,9,11,9
3,2,3,2,3,2,3,2,3,2
1,0,1,0,1,0,1,0,1,0
3,1,3,1,3,1,3,1,3,1
2,0,2,0,2,0,2,0,2,0
1,1,1,1,1,1,1,1,1,1
7,5,7,5,7,5,7,5,7,5
1,0,1,0,1,0,1,0,1,0
2,1,2,1,2,1,2,1,2,1
2,1,2,1,2,1,2,1,2,1
2,1,2,1,2,1,2,1,2,1
1,1,1,1,1,1,1,1,1,1
3,1,3,1,3,1,3,1,3,1
2,0,2,0,2,0,2,0,2,0
4,2,4,2,4,2,4,2,4,2
3,0,3,0,3,0,3,0,3,0
5,3,5,3,5,3,5,3,5,3
7,5,7,5,7,5,7,5,7,5
4,3,4,3,4,3,4,3,4,3
1,1,1,1,1,1,1,1,1,1
6,3,6,3,6,3,6,3,6,3
1,0,1,0,1,0,1,0,1,0
8,6,8,6,8,6,8,6,8,6
4,3,4,3,4,3,4,3,4,3
1,0,1,0,1,0,1,0,1,0
4,2,4,2,4,2,4,2,4,2
4,2,4,2,4,2,4,2,4,2
1,1,1,1,1,1,1,1,1,1
3,1,3,1,3,1,3,1,3,1
1,0,1,0,1,0,1,0,1,0
2,1,2,1,2,1,2,1,2,1
2,1,2,1,2,1,2,1,2,1
1,0,1,0,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1
3,1,3,1,3,1,3,1,3,1
3,1,3,1,3,1,3,1,3,1
2,0,2,0,2,0,2,0,2,0
4,1,4,1,4,1,4,1,4,1
4,2,4,2,4,2,4,2,4,2
2,0,2,0,2,0,2,0,2,0
5,4,5,4,5,4,5,4,5,4
1,1,1,1,1,1,1,1,1,1
7,4,7,4,7,4,7,4,7,4
1,0,1,0,1,0,1,0,1,0
10,8,10,8,10,8,10,8,10,8
7,6,7,6,7,6,7,6,7,6
1,0,1,0,1,0,1,0,1,0
4,2,4,2,4,2,4,2,4,2
6,4,6,4,6,4,6,4,6,4
3,1,3,1,3,1,3,1,3,1
7,5,7,5,7,5,7,5,7,5
1,0,1,0,1,0,1,0,1,0
3,2,3,2,3,2,3,2,3,2
4,3,4,3,4,3,4,3,4,3
3,2,3,2,3,2,3,2,3,2
3,1,3,1,3,1,3,1,3,1
6,4,6,4,6,4,6,4,6,4
3,1,3,1,3,1,3,1,3,1
3,1,3,1,3,1,3,1,3,1
4,1,4,1,4,1,4,1,4,1
3,1,3,1,3,1,3,1,3,1
5,3,5,3,5,3,5,3,5,3
5,4,5,4,5,4,5,4,5,4
1,1,1,1,1,1,1,1,1,1
6,3,6,3,6,3,6,3,6,3
1,0,1,0,1,0,1,0,1,0
9,7,9,7,9,7,9,7,9,7
7,6,7,6,7,6,7,6,7,6
1,0,1,0,1,0,1,0,1,0
5,3,5,3,5,3,5,3,5,3
3,1,3,1,3,1,3,1,3,1
1,1,1,1,1,1,1,1,1,1
10,8,10,8,10,8,10,8,10,8
1,0,1,0,1,0,1,0,1,0
4,3,4,3,4,3,4,3,4,3
3,2,3,2,3,2,3,2,3,2
3,2,3,2,3,2,3,2,3,2
2,0,2,0,2,0,2,0,2,0
3,1,3,1,3,1,3,1,3,1
4,2,4,2,4,2,4,2,4,2
3,1,3,1,3,1,3,1,3,1
5,2,5,2,5,2,5,2,5,2
2,0,2,0,2,0,2,0,2,0
8,6,8,6,8,6,8,6,8,6
4,3,4,3,4,3,4,3,4,3
1,1,1,1,1,1,1,1,1,1
6,3,6,3,6,3,6,3,6,3
1,0,1,0,1,0,1,0,1,0
12,10,12,10,12,10,12,10,12,10
6,5,6,5,6,5,6,5,6,5
1,0,1,0,1,0,1,0,1,0
5,3,5,3,5,3,5,3,5,3
2,0,2,0,2,0,2,0,2,0
2,0,2,0,2,0,2,0,2,0
10,8,10,8,10,8,10,8,10,8
1,0,1,0,1,0,1,0,1,0
3,2,3,2,3,2,3,2,3,2
3,2,3,2,3,2,3,2,3,2
2,1,2,1,2,1,2,1,2,1
1,1,1,1,1,1,1,1,1,1
3,1,3,1,3,1,3,1,3,1
3,1,3,1,3,1,3,1,3,1
5,3,5,3,5,3,5,3,5,3
3,0,3,0,3,0,3,0,3,0
9,7,9,7,9,7,9,7,9,7
8,6,8,6,8,6,8,6,8,6
7,6,7,6,7,6,7,6,7,6
1,1,1,1,1,1,1,1,1,1
7,4,7,4,7,4,7,4,7,4
1,0,1,0,1,0,1,0,1,0
10,8,10,8,10,8,10,8,10,8
6,5,6,5,6,5,6,5,6,5
1,0,1,0,1,0,1,0,1,0
5,3,5,3,5,3,5,3,5,3
4,2,4,2,4,2,4,2,4,2
1,1,1,1,1,1,1,1,1,1
8,6,8,6,8,6,8,6,8,6
1,0,1,0,1,0,1,0,1,0
3,2,3,2,3,2,3,2,3,2
3,2,3,2,3,2,3,2,3,2
2,1,2,1,2,1,2,1,2,1
2,0,2,0,2,0,2,0,2,0
3,1,3,1,3,1,3,1,3,1
3,1,3,1,3,1,3,1,3,1
4,2,4,2,4,2,4,2,4,2
4,1,4,1,4,1,4,1,4,1
7,5,7,5,7,5,7,5,7,5
3,1,3,1,3,1,3,1,3,1
9,8,9,8,9,8,9,8,9,8
1,1,1,1,1,1,1,1,1,1
7,4,7,4,7,4,7,4,7,4
1,0,1,0,1,0,1,0,1,0
11,9,11,9,11,9,11,9,11,9
8,7,8,7,8,7,8,7,8,7
2,1,2,1,2,1,2,1,2,1
5,3,5,3,5,3,5,3,5,3
7,5,7,5,7,5,7,5,7,5
8,6,8,6,8,6,8,6,8,6
11,9,11,9,11,9,11,9,11,9
2,1,2,1,2,1,2,1,2,1
3,2,3,2,3,2,3,2,3,2
8,7,8,7,8,7,8,7,8,7
3,2,3,2,3,2,3,2,3,2
4,2,4,2,4,2,4,2,4,2
8,6,8,6,8,6,8,6,8,6
4,2,4,2,4,2,4,2,4,2
7,5,7,5,7,5,7,5,7,5
5,2,5,2,5,2,5,2,5,2
4,2,4,2,4,2,4,2,4,2
6,4,6,4,6,4,6,4,6,4
8,7,8,7,8,7,8,7,8,7
2,0,2,0,2,0,2,0,2,0
7,4,7,4,7,4,7,4,7,4
3,2,3,2,3,2,3,2,3,2
12,10,12,10,12,10,12,10,12,10
9,8,9,8,9,8,9,8,9,8
1,0,1,0,1,0,1,0,1,0
5,3,5,3,5,3,5,3,5,3
5,3,5,3,5,3,5,3,5,3
2,0,2,0,2,0,2,0,2,0
12,10,12,10,12,10,12,10,12,10
1,0,1,0,1,0,1,0,1,0
4,3,4,3,4,3,4,3,4,3
4,3,4,3,4,3,4,3,4,3
3,2,3,2,3,2,3,2,3,2
4,2,4,2,4,2,4,2,4,2
3,1,3,1,3,1,3,1,3,1
5,3,5,3,5,3,5,3,5,3
6,4,6,4,6,4,6,4,6,4
5,2,5,2,5,2,5,2,5,2
5,3,5,3,5,3,5,3,5,3
8,6,8,6,8,6,8,6,8,6
8,7,8,7,8,7,8,7,8,7
1,1,1,1,1,1,1,1,1,1
8,5,8,5,8,5,8,5,8,5
2,1,2,1,2,1,2,1,2,1
14,12,14,12,14,12,14,12,14,12
7,6,7,6,7,6,7,6,7,6
2,1,2,1,2,1,2,1,2,1
5,3,5,3,5,3,5,3,5,3
3,1,3,1,3,1,3,1,3,1
4,2,4,2,4,2,4,2,4,2
13,11,13,11,13,11,13,11,13,11
1,0,1,0,1,0,1,0,1,0
3,2,3,2,3,2,3,2,3,2
4,3,4,3,4,3,4,3,4,3
2,1,2,1,2,1,2,1,2,1
2,0,2,0,2,0,2,0,2,0
6,4,6,4,6,4,6,4,6,4
3,1,3,1,3,1,3,1,3,1
6,4,6,4,6,4,6,4,6,4
4,1,4,1,4,1,4,1,4,1
11,9,11,9,11,9,11,9,11,9
9,7,9,7,9,7,9,7,9,7
7,6,7,6,7,6,7,6,7,6
1,1,1,1,1,1,1,1,1,1
8,5,8,5,8,5,8,5,8,5
2,1,2,1,2,1,2,1,2,1
11,9,11,9,11,9,11,9,11,9
7,6,7,6,7,6,7,6,7,6
2,1,2,1,2,1,2,1,2,1
5,3,5,3,5,3,5,3,5,3
5,3,5,3,5,3,5,3,5,3
1,1,1,1,1,1,1,1,1,1
11,9,11,9,11,9,11,9,11,9
1,0,1,0,1,0,1,0,1,0
3,2,3,2,3,2,3,2,3,2
4,3,4,3,4,3,4,3,4,3
3,2,3,2,3,2,3,2,3,2
3,1,3,1,3,1,3,1,3,1
4,2,4,2,4,2,4,2,4,2
5,3,5,3,5,3,5,3,5,3
4,2,4,2,4,2,4,2,4,2
4,1,4,1,4,1,4,1,4,1
10,8,10,8,10,8,10,8,10,8
6,4,6,4,6,4,6,4,6,4
9,8,9,8,9,8,9,8,9,8
1,1,1,1,1,1,1,1,1,1
9,6,9,6,9,6,9,6,9,6
2,1,2,1,2,1,2,1,2,1
13,11,13,11,13,11,13,11,13,11
9,8,9,8,9,8,9,8,9,8
2,1,2,1,2,1,2,1,2,1
5,3,5,3,5,3,5,3,5,3
12,10,12,10,12,10,12,10,12,10
16,14,16,14,16,14,16,14,16,14
18,16,18,16,18,16,18,16,18,16
2,1,2,1,2,1,2,1,2,1
3,2,3,2,3,2,3,2,3,2
13,12,13,12,13,12,13,12,13,12
3,2,3,2,3,2,3,2,3,2
4,2,4,2,4,2,4,2,4,2
9,7,9,7,9,7,9,7,9,7
8,6,8,6,8,6,8,6,8,6
9,7,9,7,9,7,9,7,9,7
6,3,6,3,6,3,6,3,6,3
9,7,9,7,9,7,9,7,9,7
7,5,7,5,7,5,7,5,7,5
2,0,2,0,2,0,2,0,2,0
8,5,8,5,8,5,8,5,8,5
5,4,5,4,5,4,5,4,5,4
13,11,13,11,13,11,13,11,13,11
11,10,11,10,11,10,11,10,11,10
2,1,2,1,2,1,2,1,2,1
5,3,5,3,5,3,5,3,5,3
7,5,7,5,7,5,7,5,7,5
5,3,5,3,5,3,5,3,5,3
17,15,17,15,17,15,17,15,17,15
1,0,1,0,1,0,1,0,1,0
5,4,5,4,5,4,5,4,5,4
6,5,6,5,6,5,6,5,6,5
5,4,5,4,5,4,5,4,5,4
4,2,4,2,4,2,4,2,4,2
6,4,6,4,6,4,6,4,6,4
7,5,7,5,7,5,7,5,7,5
8,6,8,6,8,6,8,6,8,6
7,4,7,4,7,4,7,4,7,4
7,5,7,5,7,5,7,5,7,5
8,6,8,6,8,6,8,6,8,6
8,7,8,7,8,7,8,7,8,7
2,0,2,0,2,0,2,0,2,0
8,5,8,5,8,5,8,5,8,5
7,6,7,6,7,6,7,6,7,6
17,15,17,15,17,15,17,15,17,15
10,9,10,9,10,9,10,9,10,9
11,10,11,10,11,10,11,10,11,10
5,3,5,3,5,3,5,3,5,3
3,1,3,1,3,1,3,1,3,1
6,4,6,4,6,4,6,4,6,4
16,14,16,14,16,14,16,14,16,14
1,0,1,0,1,0,1,0,1,0
5,4,5,4,5,4,5,4,5,4
6,5,6,5,6,5,6,5,6,5
2,1,2,1,2,1,2,1,2,1
3,1,3,1,3,1,3,1,3,1
6,4,6,4,6,4,6,4,6,4
3,1,3,1,3,1,3,1,3,1
9,7,9,7,9,7,9,7,9,7
5,2,5,2,5,2,5,2,5,2
12,10,12,10,12,10,12,10,12,10
14,12,14,12,14,12,14,12,14,12
9,8,9,8,9,8,9,8,9,8
1,1,1,1,1,1,1,1,1,1
9,6,9,6,9,6,9,6,9,6
2,1,2,1,2,1,2,1,2,1
12,10,12,10,12,10,12,10,12,10
13,12,13,12,13,12,13,12,13,12
3,2,3,2,3,2,3,2,3,2
5,3,5,3,5,3,5,3,5,3
9,7,9,7,9,7,9,7,9,7
3,1,3,1,3,1,3,1,3,1
18,16,18,16,18,16,18,16,18,16
1,0,1,0,1,0,1,0,1,0
5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4
4,3,4,3,4,3,4,3,4,3
3,1,3,1,3,1,3,1,3,1
5,3,5,3,5,3,5,3,5,3
7,5,7,5,7,5,7,5,7,5
7,5,7,5,7,5,7,5,7,5
6,3,6,3,6,3,6,3,6,3
14,12,14,12,14,12,14,12,14,12
6,4,6,4,6,4,6,4,6,4
9,8,9,8,9,8,9,8,9,8
3,1,3,1,3,1,3,1,3,1
9,6,9,6,9,6,9,6,9,6
4,3,4,3,4,3,4,3,4,3
15,13,15,13,15,13,15,13,15,13
12,11,12,11,12,11,12,11,12,11
8,7,8,7,8,7,8,7,8,7
9,7,9,7,9,7,9,7,9,7
14,12,14,12,14,12,14,12,14,12
3,2,3,2,3,2,3,2,3,2
7,6,7,6,7,6,7,6,7,6
17,16,17,16,17,16,17,16,17,16
6,5,6,5,6,5,6,5,6,5
5,3,5,3,5,3,5,3,5,3
14,12,14,12,14,12,14,12,14,12
15,13,15,13,15,13,15,13,15,13
13,11,13,11,13,11,13,11,13,11
5,3,5,3,5,3,5,3,5,3
10,7,10,7,10,7,10,7,10,7
11,10,11,10,11,10,11,10,11,10
16,14,16,14,16,14,16,14,16,14
13,12,13,12,13,12,13,12,13,12
5,4,5,4,5,4,5,4,5,4
6,4,6,4,6,4,6,4,6,4
11,9,11,9,11,9,11,9,11,9
14,12,14,12,14,12,14,12,14,12
2,1,2,1,2,1,2,1,2,1
14,13,14,13,14,13,14,13,14,13
12,11,12,11,12,11,12,11,12,11
7,6,7,6,7,6,7,6,7,6
5,3,5,3,5,3,5,3,5,3
9,7,9,7,9,7,9,7,9,7
14,12,14,12,14,12,14,12,14,12
11,9,11,9,11,9,11,9,11,9
14,12,14,12,14,12,14,12,14,12
2,0,2,0,2,0,2,0,2,0
11,10,11,10,11,10,11,10,11,10
17,15,17,15,17,15,17,15,17,15
12,11,12,11,12,11,12,11,12,11
19,18,19,18,19,18,19,18,19,18
8,6,8,6,8,6,8,6,8,6
8,6,8,6,8,6,8,6,8,6
17,15,17,15,17,15,17,15,17,15
3,2,3,2,3,2,3,2,3,2
15,14,15,14,15,14,15,14,15,14
10,9,10,9,10,9,10,9,10,9
2,1,2,1,2,1,2,1,2,1
5,3,5,3,5,3,5,3,5,3
7,5,7,5,7,5,7,5,7,5
11,9,11,9,11,9,11,9,11,9
5,2,5,2,5,2,5,2,5,2
17,15,17,15,17,15,17,15,17,15
18,16,18,16,18,16,18,16,18,16
3,1,3,1,3,1,3,1,3,1
10,7,10,7,10,7,10,7,10,7
8,7,8,7,8,7,8,7,8,7
14,12,14,12,14,12,14,12,14,12
14,13,14,13,14,13,14,13,14,13
7,6,7,6,7,6,7,6,7,6
5,3,5,3,5,3,5,3,5,3
12,10,12,10,12,10,12,10,12,10
4,2,4,2,4,2,4,2,4,2
1,0,1,0,1,0,1,0,1,0
7,6,7,6,7,6,7,6,7,6
7,6,7,6,7,6,7,6,7,6
7,6,7,6,7,6,7,6,7,6
7,5,7,5,7,5,7,5,7,5
5,3,5,3,5,3,5,3,5,3
8,6,8,6,8,6,8,6,8,6
11,9,11,9,11,9,11,9,11,9
10,7,10,7,10,7,10,7,10,7
17,15,17,15,17,15,17,15,17,15
10,8,10,8,10,8,10,8,10,8
3,1,3,1,3,1,3,1,3,1
