context_id	word	gold_sense_id	positions	context	grouping
494	Sensation	1	78-89	"Aufgenommen wurden dabei die Vorarbeiten zum zweiten Band des „Marktplatz der Sensationen sowie der geplanten Fortsetzung seiner „Entdeckungen""."	2
495	Sensation	1	107-116	Auch gestern wurde dem begeisterten Publikum und den Lesern der Westpresse wieder — wie angekündigt — eine Sensation serviert, die es in sich hatte.	2
496	Sensation	1	109-118	Die Burger bauten Stadt und Münster wieder auf. neue Industriewerke entstanden, der Reichtum wuchs, doch die Sensation, von der noch die Enkel sprechen würden, blieb aus.	2
497	Sensation	1	60-69	Ingrids Doppelschraubensalto war damals bei den Frauen eine Sensation, doch heute springen viele Mädchen den Schraubensalto bereits mit einer dreifachen Drehung.	2
498	Sensation	1	20-31	So phantastisch und Sensationen diese Hinweise wirken mögen, so ist doch dies alles relativ bescheiden, wenn man daran denkt, was von der Kybernetik ko wird, dieser heute jungen Wissenschaft von den Steuerungs-und Regelungsvorgängen in dynamischen Systemen.	2
499	Sensation	1	87-98	Ehrlicher Wille mag bei der Produktion dieses Streifens geholfen haben, der keineswegs Sensationen bringt.	2
500	Sensation	1	90-101	zum festen Bestandteil des Programms gehört die Retrospektive so manche brachte filmische Sensationen.	2
501	Sensation	1	0-9	Sensation, Halbwahrheiten der 20er, 30er und 40er Jahre, das Abgehen von der	2
502	Sensation	1	29-40	Was das Weltall an optischen Sensationen jedoch der wachsenden Interessentenschar 1977 kamen 60150 Besucher zu 1406 Veranstaltungen — schuldig bleibt, das macht das Sternwarten-Kollektiv doppelt wett; mit interessanten Vorträgen, Filmen, thematischen Veranstaltungen, Führungen.	2
526	Spielball	0	56-65	Wer deshalb erneut gleiches Niveau und die Erfurter als Spielball erwartete, lag zwar im allgemeinen Trend, hatte die Rechnung aber ohne die Grobner-Schutzlinge gemacht.	2
527	Spielball	0	97-106	Die durch die Sowjetarmee befreiten Völker hörten auf, fremdländischen, reaktionären Kräften als Spielball zu dienen.	2
528	Spielball	0	91-100	Er sonnt sich in der Rolle des Drahtziehers, der er zu sein vermeint, und ist doch nur ein Spielball, wenn auch ein zeitweilig unentbehrlicher.	2
529	Spielball	0	103-112	Ihre Erfahrungen haben die Palästinenser gelehrt, daß man politisch aktiv sein muß. wenn man nicht zum Spielball dunkler politischer Kräfte werden will.	2
530	Spielball	0	271-280	„Uns will nicht in den Sinn, unser gesunder Menschenverstand, unser Gefühl wehrt sich dagegen, daß die menschlichen Anliegen von Millionen den hartherzigen Milliardären geopfert werden, die an den Schalthebeln der Macht in Westdeutschland sitzen und uns Westberliner zum Spielball ihrer Politik machen wollen.	2
531	Spielball	0	33-42	Das Volk Zyperns will aber nicht Spielball aggressiver imperialistischer Kräfte sein.	2
532	Spielball	0	117-126	"Genosse Kiefert wies darauf hin, etaß sich zum Beispiel in der-Frage Krieg und Frieden noch immer manche Bürger als „Spielball übergeordneter Kräfte"" fühlen."	2
533	Spielball	0	33-42	Dort angekommen wird er bald zum Spielball übler Gauner aller Schattierungen.	2
534	Spielball	0	66-75	Ein starkes sozialistisches Lager besteht, dessen Teile » niemals Spielball und Schacher » -Objekt sein werden, weil alle diese Völker eines vereint: die Idee des Sozialismus.	2
535	Spielball	0	4-13	Zum Spielball des Gastgebers wurde Wismut in keiner Phase.	2
536	Spielball	0	52-61	Dadurch wird es möglich sein, daß der Balkan, einst Spielball imperialistischer Interessen und Pulverfaß Europas, zu einem Hort des Friedens und der Völkerfreundschaft wird.	2
537	Spielball	0	184-193	Sie warten sehnsüchtig auf die Beendigung der unerträglichen Verkehrskalamität, denken sich ihr Teil und haben nur den einen Wunsch, daß auch die beteiligten Eisenbahner, die sich zum-Spielball fremder Interessen hergaben, die Lehren aus der Affäre ziehen.	2
538	Spielball	0	36-45	"Der „Parlamentarische. Rat"" sei ein Spielball internationaler Interessen gewesen, da er den Weisungen der Westmächte gefolgt sei, einen westdeutschen Sepa-• ratstaat zu errichten."	2
539	Spielball	0	70-80	So sind unsere Wissenschaftler und alle Lernenden keine ohnmächtigen. Spielbälle der Wissensexplosion, sondern entwickeln sich immer mehr zu leistungsfähigen Beherrschern der modernen Wissenschaft, einer der Hauptproduktivkräfte in unserer Zeit.	2
540	Spielball	0	221-230	Die natürliche Tochter (die uneheliche also), die in ihrer Liebe zum König und zum Vater, seines Zeichens Herzog, und durch den Haß des um ein Erbteil geprellten Halbbruders zwischen alle Mühlen der Macht gerät, wird zum Spielball. Hin-und hergerissen wird sie von der Feudalgesellschaft nach unten durchgereicht und schließlich vom Kloster in die Gosse fallen.	2
541	Spielball	0	122-131	Gerade aus der Rolle qekrochen, Objekt einer alles für alle besser wissenden Partei zu sein, ist dieses Volk schon wieder Spielball von Interessen.	2
542	Spielball	0	51-60	Die aber dürfen mit unserem Weg nie und nimmer zum Spielball der. reinen Ökonomie ' werden.	2
543	Spielball	1	117-127	Der Betrieb, der voi allem chirurgische Artikel herstellt, produziert tür das In-und Ausland auch noch Schwimmtiere, Spielbälle aller Größen.	2
544	Spielball	0	84-93	Es sei eine Abaage anf eine Politik, die das Saargebiet weiterhin zum Zankapfel und Spielball imperialistischer Interessen und damit zu einem ständigen Konfliktherd machen.	2
545	Spielball	0	49-58	Während Bourges-Maunoury von der Rechten als ein Spielball benutzt wird, der jederzeit weggeworfen werden kann, lehnt das Volk den Algerien-Mörder überhaupt ab.	2
546	Spielball	0	149-158	"Die Mitarbeiter des Parteikabinetts lesen Lektionen in den verschiedenen Betriebsabteilungen mit Themen wie „Deutschland — ein souveräner Staat oder Spielball der Imperialisten?"" u. a."	2
547	Spielball	0	105-114	Die Dinge komplizieren sich nur dadurch etwas, daß unterdessen der französische Imperialismus selbst zum Spielball und Werkzeug des amerikanischen wurde.	2
548	Spielball	0	156-165	Diesen Normalverbraucher, der zu Unrecht mit dem Normalberliner gleichgesetzt werden soll, möchte man den Mann ohne Eigenschaften nennen, weiches Wachs und Spielball der feindlichen Umwelt, gegen die er sich mangels Energie nicht zur Wehr setzt.	2
567	Titel	0	1-6	(Titel eines im April 1914 geschriebenen Artikels von Lenin über den Bericht Karl Legiens über seine Amerikareise.)	2
568	Titel	0	85-90	in Dokumente und Briefe, blättern in Büchern, von denen wir von vielen höchstens den Titel kennen.	2
569	Titel	0	27-32	"„Ach du fröhliche"" ist der Titel eines neuen DEFA-Films, der am 11. Oktober im „Babylon*^ uraufgeführt wird."	2
570	Titel	0	77-82	"Nach diesen zehn olympischen Tagen beginnt hier eine neue Sendereihe mit dem Titel..10 vor 8"", die Rubriken wie..Entdeckungen bei uns zu Hause""."	2
571	Titel	1	49-54	"Zum 1. Mai wurde die Brigade Fritz Jahns mit dem Titel „Brigade der sozialistischen Arbeit"" geehrt."	2
572	Titel	0	150-155	"Je ein Exemplar einer von einem DDR-Autorenkollektiv verfaßten Darstellung des vietnamesischen Befreiungskampfes in. Geschichte und Gegenwart mit dem Titel „Stärker als die reißenden Flüsse"" wurde am Dienstag in Berlin den Repräsentanten des vietnamesischen Volkes in der DDR ü'berreicht."	2
573	Titel	0	24-29	„DDR-Report 84? ist der Titel einer Fotoausstellung, die gegenwärtig im Prager Kultur-und Informationszentrum der DDR zu sehen ist.	2
574	Titel	0	27-32	lr lieben daa Leben dieser Titel der dem 20. Jahrestag unserer Par-33 tei gewidmeten Kunstausstellung in der Neuen Berliner Galerie berührt die Grundfrage unserer Kunst.	2
595	abbauen	1	102-110	"Zum gleichen Termin wird auch die Ausstellung „ASSO"", Malerei und Plastik, ebenfalls im Alten Museum, abgebaut."	2
596	abbauen	2	108-116	Seit 1981 wurden 16700 Arbeitsplätze neu gestaltet und damit für 2900 Werktätige die Arbeitserschwerr nisse abgebaut.	2
597	abbauen	2	39-47	Kämpft Ihr darum, daß der Revanchismus abgebaut wird und normale Beziehungen zwischen unseren Staaten entstehen, dann brauchen wir auch keine Minen mehr zu legen.	2
598	abbauen	2	203-211	Der BRD-Bundestag verabschiedete am Donnerstag in Bonn einen Gesetzentwurf, mit dem das zu erwartende Defizit in den Kassen der Rentenversicherung in Höhe von über 32 Milliarden DM zu Lasten der Rentner abgebaut werden soll.	2
599	abbauen	2	174-182	Die Realitäten des Nuklearzeitalters veranlaßten real denkende Politiker des Westens, nach Wegen zu suchen, die die wachsenden Gefahren aus dem selbst initiierten Wettrüsten abgebaut werden können.	2
600	abbauen	2	68-76	Bis Ende Juni konnte der Rückstand bis auf etwa eine Viertelmillion abgebaut werden.	2
601	abbauen	2	188-196	Die komplexe Anwendung wird möglich, weil wir uns seit Jahren der Prozeßsteuerung von solchen großen Anlagen intensiv widmen, wissenschaftlichen Vorlauf haben und das Risiko der Anwendung abgebaut haben.	2
602	abbauen	2	101-109	Das war seit 1930 so. als mit Notverordnungen die Rechte und Freiheiten der Werktätigen systematisch abgebaut wurden — im Namen der Demokratie	2
603	abbauen	2	122-131	Wie hier berichtet wurde, mischt Walterscheid im Gegenteil kräftig mit, wenn es darum geht, Arbeitsplätze für Jugendliche abzubauen.	2
604	abbauen	2	192-200	Vor allem aber sieht sich die Großbourgeoisie jedoch mit dem wachsenden Unmut der Werktätigen konfrontiert, die sich nicht länger damit abfinden wallen, daß ihr Lebensstandard Stück für Stück abgebaut wird.	2
605	abbauen	2	138-147	Neue Konzernstrukturen werden genutzt, um bereits errungene Mltbestimmungsrechte der Betriebsräte und der Gewerkschaften auszuhöhlen oder abzubauen.	2
606	abbauen	2	42-50	So müßten noch bestehende Disproportionen abgebaut, die Arbeitsproduktivität erhöht und die Kosten gesenkt werden.	2
607	abbauen	1	96-103	Trotz der oft aufwendigen und anstrengenden Auftritte (Rockgruppen müssen z. B. ständig auf-und abbauen, dazu proben) also allemal ein schöner Urlaub.	2
608	abbauen	2	324-333	Allein 17 neue Industriewerke sind geplant, darunter mehrere Zementwerke, eine Schiffswerft, ein Stahlwerk und vor allem mehrere chemische Unternehmen Nicht zuletzt soll durch die damit verbundene Bereitstellung von etwa 164000 neuen Arbeitsplätzen dazu beigetragen werden, die immer noch vorhandene Arbeitslosigkeit weiter abzubauen.	2
609	abbauen	2	239-248	Eine große, noch nicht erschlossene Re-; serve in der Verbesserung des Berufsverkehrs besteht daher in einer sinnvollen Arbeitszeitstaffelung aller Betriebe in einem Industriegebiet Oft reichen schon wenige Minuten aus, um Verkehrsspitzen abzubauen.	2
610	abbauen	2	74-83	Als wichtigste Aufgabe sieht es Andreotti an, die hohe Staatsverschuldung abzubauen und die Wirtschaft seines Landes auf die Einführung des EG-Binnenmarktes Vorzubereiten.	2
611	abbauen	2	140-149	Nachkontrollen ergaben, daß mit Unterstützung des Kombinates in Jena große Anstrengungen unternommen wurden, um die angestauten Reparaturen abzubauen und die Wartezeiten zu verkürzen.	2
612	abbauen	2	96-104	Das Autoangebot ist von Jahr zu Jahr gewachsen, aber doch nicht so, daß die übergroße Nachfrage abgebaut werden konnte.	2
613	abbauen	2	65-74	"Statt die Hallstein-Doktrin so unauffällig und rasch wie möglich abzubauen, will"" dieser sture Flügel im Bundeskabinett sie verschärfen."	2
614	abbauen	2	104-112	Das im Januar entstandene Minus bei nahtlosen Rohren wurde durch Übererfüllung im Februar um 470 Tonnen abgebaut.	2
623	abdecken	0	175-184	Setzt man in den Kasten noch zwei zwergförmige Nadellgehölze, kann man interessante Vegetationsbilder erzielen, im Winter sollte eine solche Bepflanzung mit Nadelgehölzreisig abgedeckt werden.	2
624	abdecken	2	184-192	Da das Wasserkraftwerk am Euphratdamm nach seiner planmäßigen Fertigstellung allein eine installierte Leistung von 1100 MW aufweisen wird — die den gesamten zu erwartenden Strombedarf abdecken könnte — und zudem ein neues Kraftwerk bei Hama entsteht, betrachtet die staatliche Elektrizitätsgesellschaft Syriens dieses Problem als so gut wie gelöst,	2
625	abdecken	2	197-205	Soweit in der (Renten-, Kranken-, Unfall-und) Arbeitslosenversicherung der Deutschen Demokratischen Republik in einer Übergangszeit die Beitragseinnahmen die Ausgaben für die Leistungen nicht voll abdecken, leistet die Bundesrepublik Deutschland an die Deutsche Demokratische Republik eine vorübergehende Anschubfinanzierung im Rahmen der nach Kapitel V Artikel 3 zugesagten Haushaltshilfe.	2
626	abdecken	3	269-278	So war es zum Beispiel während des zweiten Weltkrieges, als die faschistischen Besatzer auf dem sowjetischen Territortum nicht einfach raubten und mordeten, und zwar in nie dagewesenen Dimensionen, sondern diesen Raub und Mord sorgfältig durch Verordnungen und Gesetze abdeckten.	2
627	abdecken	2	266-276	Die auf Grund der Einführung des Mindesturlaubs von 15 Tagen und der Verkürzung der wöchentlichen Arbeitszeit ausfallenden Stunden sind unverzüglich durch zusätzliche Festlegungen in den TOM-Plänen (Technisch-organisatorische Maßnahmen) termingemäß hundertprozentig abzudecken.	2
628	abdecken	2	113-122	Im Oktober 19. V2 gab es in Kuhlhauscn Großbauern, die noch immer nicht das rückständige Soll aus dem Jahre 1951 abgedeckt hatten.	2
629	abdecken	2	245-254	Obwohl eine Reihe von Maßnahmen zur Zentralisierung ¦ von Steuermitteln. beim Bund und eine erhebliche Erhöhung vor allem bei den Massensteuern ' vorgesehen sind, rechnet man in Bonn mit folgenden Defiziten im Bundeshaushalt, die durch Anleihen abgedeckt werden müßten:?)	2
630	abdecken	2	226-236	Zu Recht konzentriert Ihr Eure Kräfte darauf, die Bedürfnisse des Berufs-, Schüler-und Reiseverkehrs immer besser zu befriedigen und die Transportanforderungen der Volkswirtschaft in zunehmendem Maße zeit-und qualitätsgerecht abzudecken.	2
631	abdecken	2	208-218	Ausgehend von den Bedingungen der Landwirtschaft besteht die Verantwortung der Organe des Bauwesens in erster Linie darin, den Bedarf an Baumaterial, besonders an Betonfertigteilen, im Rahmen des Planes voll abzudecken, während die Organe der Landwirtschaft in wachsendem Umfange ihre Baumaßnahmen mit eigenen Kräften ausführen.	2
632	abdecken	2	72-81	Allein 50 Prozent der gesamten Butterproduktion der MVR wird durch Yaks abgedeckt.	2
633	abdecken	2	89-99	Diese Investition ist auch notwendig, um den beträchtlich gestiegenen Bedarf an Eisenerz abzudecken, der durch die Erweiterung der Kapazität der Hüttenwerke in Katowice entstanden ist.	2
658	abgebrüht	1	74-88	"Das Blatt schreibt, „die Montagsvorstellung im Bundestag mußte selbst die abgebrühtesten Beobachter erschüttern""."	2
659	abgebrüht	1	571-582	"Unter -dem Motto „Eine Hand wäscht die andere krempelte ein unappetitlicher Schwarzmarktjunglinß sein ausgefranstes rechtes Hosenbein hoch und offerierte einem „Kollegen"", dem die Ware ausgegangen war. aus seinen „sauberen"" Socken zwei Camel-Päckchen und vier Schokoladenstreifen, -Sicher ist sicher"", aaste sich der andere Schncllgerichtsaspirant und praktizierte die Sachen, naeh dem Begebenen Beispiel zwischen Strumpf und Unterhose Bezahlte, ohne zu handeln, unter Brüdern mit Rabatt versteht sich, und verdrückte sich mit dein unschuldigsten Gesiehf, wie es nur ein abgebrühter Ganove aufsetzen kann."	2
660	abgebrüht	1	169-180	Bogart gelang dann immer wieder das Kunststück, durch die verschiedenen Charaktere seine Persönlichkeit durchschimmern zu lassen und so die unverwechselbare Figur eines abgebrühten individualistischen Abenteurers zu formen, mit einem Anhauch von Idealismus hinter der rauhen Fassade, ein Philosoph im Trenchcoat.	2
661	abgebrüht	1	18-27	Pickler war gewiß abgebrüht, er riskierte viel, aber so bodenlos frech?	2
662	abgebrüht	1	38-49	Oft nkbt man es. daß die Betrüger mit abgebrühter Frechheit vor den Schranken des Gerichts stehen und höhnisch bi richten, wie sie in Saus und Braus Gelebt haben und in welche dunklen Kanäle der westlichen Schieberwelt sie das, was der fleißige Arbeiter an der Wcrkbink schuf, gebracht haben.	2
663	abgebrüht	1	62-73	Leistung Engels darin, daß eg ihm gelang, die trostlose Herde abgebrühter amerikanischer Flieger bei aller zweckbedingten Gleichförmigkeit aus Individuen bestehen zu lassen.	2
664	abgebrüht	1	97-111	"In der menschlichen Mistgrube seiner „Beziehungen"" zu diesen Kindern zu graben, kotzt selbst den abgebrühtesten Gerichtsberichter an."	2
665	abgebrüht	1	24-33	Billy Hopp war genügend abgebrüht, um diesen feindseligen Blicken standzuhalten.	2
666	abgebrüht	1	135-144	Keiner von den Maus, natürlich nicht, die kämen ja im Auto. Endlich, man fahrt los, der Schreck läßt nach, der Spuk ist orbei Jack tut abgebrüht, er fingert am Schreibtisch, will eine Niete sein, doch Jenny hat genug, ihr reicht es.	2
667	abgebrüht	1	71-82	Falsche Kameradschaft bindet ihn anfänglich an die Gefährten und ihren abgebrühten Nazi-Zynismus.	2
668	abgebrüht	1	28-39	Die Bekanntschaft mit einem abgebrühten Ganoven, aufwendige Gaststättenbesuche und eine reizvolle Frau führen ihn auf einen Weg, der zu einem bösen Ende führen muß.	2
669	abgebrüht	0	43-52	Vorher müssen alle Pilze mit heißem Wasser abgebrüht werden.	2
670	abgebrüht	1	8-18	Es sind abgebrühte Liebespärchen: Sie kurven ein wenig in der Luft umher, und dann füttern die natterhaften Wesen seelenruhig weiter.	2
671	abgebrüht	1	168-178	Aber der größte Teil der Arbeiter kam aus dem Binnenland, aus Sachsen, aus den verschiedensten Berufen, ganz unerfahren in der Hafen-und Fischarbeit; es waren allerlei abgebrühte Burschen darunter.	2
672	abgebrüht	1	101-112	Was die Bonner Parteien und ihre ostlichen Ziehkinder gegenwärtig veranstalten, kann jedenfalls auch abgebrühten Naturen die Schamröte ins Gesicht treiben.	2
673	abgebrüht	1	51-62	"Krckodilslränen — dieses treffende Bild hätten die abgebrühten Kriegshetzer vielleicht noch „geschluckt""."	2
674	abgebrüht	1	167-181	Vielen einen Umfang muß der Sumpi * » der politischen Korruption und moralischen Degradation unter den herrschenden Kreisen Bonns angenommen haben, wenn er selbst den abgebrühtesten Journalisten der Westpresse in die keineswegs empfindlichen Nasen zu steigen beginnt?	2
675	abgebrüht	1	146-156	Das Blatt schreibt, dah.daher in der nächsten Zeit Proteste der Sowjetunion und der Volksdemokratien gegen diese Einflüge laut werden dürften Die abgebrühte Kaltschnäuzigkeil derer, die gewohnt sind, aus Blut Dollar zu machen, bringt die Zeitung mit den Worten zum Ausdruck:. Es kann zwar nicht offiziell zugegeben werden, aber es wird sich hierbei um Flugzeuge handeln, die im Rahmen der psychologischen Kriegführung Agenten absetzen sowie Anweisungen und Geldmittel für Saboteure abwerfen.	2
676	abgebrüht	1	222-232	"Erwin Biegel als der fröhlich-melancholische Trinker, Franz Stein als Muriels Vater, Ilya Guenten als die um eigenes Familienglück 'betrogene „alte Jungfer"", Ulrich Hoffmann, der • smarte Studiosus, und Otto Matthies, der abgebrühte Kellner, schufen besonders lebensvolle Charakterstudlen."	2
677	abgebrüht	1	79-89	"Feine Komplicen also: der Hitleranbeter Ky, „Freiheitsheld"" Johnson und dieser abgebrühte Held der westlichen Welt."	2
678	abgebrüht	1	17-26	Manche sind ganz abgebrüht, die machen dann montags frei.	2
679	abgebrüht	1	34-45	Nichts mehr von der Keckheit, dem abgebrühten Humor, der ihn in der ersten Nacht eils amüsiert, teils-befremdet hatte.	2
680	abgebrüht	1	17-28	Er hätte von dem abgebrühten Reporter zumindest ein bißchen Ironie bei diesen Worten erwartet.	2
681	abgebrüht	1	82-92	"Es gibt die unterschiedlichsten Angaben iiber Startplatz und Flugroute, Besonders abgebrühte Lügner erzählen Märchen von einem ominösen Funkleitstrahl, auf dem die Maschinen „möglicherweise In den Osten gelockt"" wurden."	2
692	artikulieren	0	9-20	Mitunter artikuliert sich in ihnen auch etwas von einer Bereitschaft zur aktiven Verteidigung des	2
693	artikulieren	0	50-61	Das Geschieh ts-Verständnis der jungen Generation artikuliert sich unter anderem in der Darstellung von Stätten der Revolution.	2
694	artikulieren	0	145-157	Wir sollten nicht zuletzt zuhören lernen, eine Kunst, die heute offenbar nicht zu hoch im Kurs steht, da viele politische Gruppen vor allem sich artikulieren und sich profilieren möchten Da ereifert sich manchmal einer und gewinnt mehr Aufmerksamkeit als eifrige, fleißige Arbeiter, die nicht so schnell mit dem Mund, aber vor allem mit dem Herzen für den Sozialismus sind.	2
695	artikulieren	0	101-112	Menschen erscheinen reduziert auf simple Ansprüche und Überlegungen, selbst Ihr Widerspruch ist kaum artikuliert:	2
696	artikulieren	0	221-233	Dieser Beschluß richte sich „kaum verhüllt gegen einen Teil der linken Opposition, die vielleicht den sozialen Protest, der sich spätestens im Herbst, gegen die jetzige Form der Vereinigung Deutschlands erheben wird, mit artikulieren wird.	2
697	artikulieren	0	159-171	"Das im Minsker Funktechnischen Institut entwickelte Gerät vermag aus einem Bestand von 64 In seinem „Gedächtnis"" gespeicherten Lauten jeden beliebigen Satz zu artikulieren."	2
698	artikulieren	0	112-124	Notwendig ist aber darüber hinaus, die spezifischen Fraueninteressen ' und -bedürfnisse öffentlich wirksamer zu artikulieren, sie in den politischen Entscheidungsprozeß einzubringen und einzufordern.	2
699	artikulieren	0	214-225	"Recht genau entsprach der Konvent den Vorstellungen jenei Gruppierung der amerikanischen Bourgeoisie, die sich am 10. August im Börsen-und Finanzblatt „Wall Street Journal"" zu ihren Vorstellungen eines Präsidenten artikuliert hatte."	2
700	artikulieren	0	5-17	Hier artikulierte sich ein zeitgemäßer, sozialistischer deutscher Patriotismus, Keime eines neuen sozialistischen deutschen nationalen Selbstbewußtseins begannen sich zu regen.	2
701	artikulieren	0	62-73	Wosnessenski weiß sich in diesem gesellschaftlichen Bezug und artikuliert seine politische Verantwortung als Dichter.	2
702	artikulieren	0	32-44	Schon im Frühwerk des Künstlers artikulierte sich ein soziales und politisches Gewissen.	2
703	artikulieren	0	95-106	Der Wille des Volkes und die Frage.Warum können wir nicht alle miteinander in Frieden leben? ' artikuliert sich heute mit größerem Nachdruck, und die Politiker reagieren darauf mit größerer Bereitschaft.	2
704	artikulieren	0	36-48	Autoren und Regisseure dieser Werke artikulieren hier etwas von der bedrückenden Last, der sich Millionen Menschen im kapitalistischen Allitag ausgesetzt sehen, der sozialen Unsicherheit, der Sorge um das Morgen.	2
705	artikulieren	0	144-157	So bekamen wir ein kurzes mystisches Kultspiel zu -sehen, in dem lendengeschürzte Gestalten in Trance schreitend, kriechend, gestikulierend und artikulierend ein weihevolles Ritual zelebrieren.	2
706	artikulieren	0	87-99	Löwenthals Stimme war schwach und heiser, so als fehle ihm die Kraft, sich hörbarer zu artikulieren.	2
707	artikulieren	0	176-187	Zwischen profanen Haushaltsdingen und Betrachtungen zur engeren Umwelt, deren Atmosphäre oft auf die hauptstädtischen Neubaugebiete verweist oder auf die grüneren Randgebiete, artikuliert sich eine starke Sehnsucht nach Leben, danach.	2
708	artikulieren	0	65-76	"Im „Unbedeutenden"" von 1846 ist dieser Gegensatz am deutlichsten artikuliert."	2
709	artikulieren	0	16-29	Hunderttausende artikulierten sich auf der Berliner Demonstration am 4. 11.	2
710	artikulieren	0	180-191	1956. in Melbourne — ■ Australien, war ich schon nicht mehr überrascht, höchstens von der Zusatzplage, wegen des zigtausendkilometerweiten Funkwellenweqes die Reportagen besonders artikuliert und langsam zu sprechen.	2
711	artikulieren	0	246-257	Als Wegbereiter der sowjetischen Reportagefotografie erklären sie sich in einer den sozialen Inhalt der neuen Epoche erschließenden Fotografie, die sich in nüchterner wie fotoästhetisch verdichteter Bildsprache zum Zwecke öffentlicher Mitteilung artikuliert.	2
712	artikulieren	0	29-40	"Und zugleich wird der Wunsch artikuliert „daß die Kritiker Spaß verstehen""."	2
731	ausspannen	0	57-67	Sie haben ahnlich wie Fledermäuse eine Flughaut, die sie ausspannen und sich damit im Gleitflug halten.	2
732	ausspannen	2	64-74	„Herbert Wendler, unser eifriger kleiner Soldat, soll mir Ilona ausspannen?!	2
733	ausspannen	3	68-77	Wer in diesen Wochen in Bansin, Heringsdorf oder Ahlbeck vom Alltag ausspannt, dem empfehlen wir, schöne Ausflüge zu unternehmen.	2
734	ausspannen	0	129-141	Er hielt es für ratsam, den Einbaum an einer günstigen Stelle zu versenken, die steile Böschung zu ersteigen und die Hangematten auszuspannen.	2
735	ausspannen	2	86-97	Roselo bekommt seine Julia, Freund Anselmo Dorotea, die zuvor flugs noch Julias Vater ausgespannt wird, und als drittes Paar besiegeln die Diener Celia und Marin ihren Bund.	2
736	ausspannen	3	51-61	Doch jetzt ist für uns alles vorbei und wir können ausspannen.	2
737	ausspannen	3	96-106	Schafft Möglichkeiten sportlicher Betätigung, richtet Erholungsparks ein, damit die Werktätigen ausspannen kön -	2
738	ausspannen	3	78-90	Seine Ärzte rieten ihm bereits eine Woche nach seinem Amtsantritt. zeitweilig auszuspannen.	2
739	ausspannen	3	18-28	Nun aber erst mal ausspannen — nichts tun und,.. Heir atspläne schmieden.	2
740	ausspannen	3	48-60	Jeder schaffende Mensch braucht ein Zuhause, um auszuspannen und neue Kräfte zu sammeln.	2
741	ausspannen	0	53-64	habe Reinhard Gehlen in den letzten Jahren sein Netz ausgespannt.	2
742	ausspannen	3	48-58	„Wir wären auch froh, wenn wir einmal einen Tag ausspannen könnten, ergänzte ihn Herbert Vogt.	2
743	ausspannen	1	153-163	Er weiß, welches Stehvermögen einer haben muß, der wie Angela manchmal pro Schicht 1000 Teile drehen muß, zwei Stück in jeder Minute einspannen, drehen, ausspannen.	2
744	ausspannen	0	87-98	Am Barren ist das eine Auffangvorrichtung, eine Matte, die dicht über dem Boden straff ausgespannt ist und Stürze vom Gerät ungefährlich macht.	2
745	ausspannen	1	59-70	Ozelot mußte versorgt werden, wurde in den Stall gefahren, ausgespannt und abgeschirrt.	2
746	ausspannen	1	28-39	Die erschöpften Tiere waren ausgespannt worden, und neue, behauptete der Amtmann steif und fest gegenüber Hardenberg, der sich sogleich eingeschaltet hatte, wären im Dorfe nicht mehr vorhanden.	2
747	ausspannen	0	169-181	Die Indianer beoba chteten die drei Männer, die soeben das Ufer erstiegen, auf der Steilwand das Gebüsch abzuschlagen und eine Möglichkeit zu schaffen, ihre Hangematten auszuspannen und ein Lagerfeuer zu entfachen.	2
748	ausspannen	3	53-64	"„Den Garnisonskarzer „Da hätt ich gern mal acht Tage ausgespannt"", versetzte Stas giftig."	2
769	packen	0	7-13	Damals packte ich mein Bündel und zog nach Zwickau, wo ich an der Erweiterung des Bahnhofes arbeiten konnte.	2
770	packen	1	4-11	Wir packten sie munter beim Schopf «, ob alle Nachbarschaft schlief; und lösten sie spielend im Kopfei Wir waren ein Rat-Kollektiv.	2
771	packen	0	257-263	So intensiv, daß Paula Dufter, vielfache BRD-Meisterin, nach einem unerklärlichen Schwächeanfall -Gerüchten nach soll mit Medikamenten experimentiert worden sein — für mehrere Monate gesperrt werden mußte und die 17jährige Margret Tanz plötzlich die Koffer packte und mit-' teilte, sie habe jedes Interesse am Leistungssport verloren.	2
772	packen	2	91-96	"weil die Massen „nur aufgewühlt wurden durch eine starke Bewegung, die sie unwiderstehlich packt"", und weil das Proletariat seinen Feinden stets das Gesetz des Hände ns vorschreiben müsse."	2
773	packen	1	50-56	Als Herr P. den Wunsch äußerte, lieber zu stehen, packte ihn der Vorsteher an der Kehle, würgte ihn und zwang ihn, sich auf einen Stuhl zu setzen, den ihm zwei Westpolizisten unterschoben.	2
774	packen	2	531-537	"Genosse Murawenko gönnt sich und uns kaum eine Pause, spricht von den. ersten* --Geologen < und nennt sie „Pioniere der Erschließung des Jahrhunderts"", erzähiU von der aus dem Süden vorgetragenen Großoffensive auf das große öl und das große blaue Feuer, verschweigt nicht, daß mancher dabei des großen Geldes wegen kam und nach dem ersten Winter mit minus fünfzig oder dem ersten Sommer mit Wolken von Mücken eilends wieder die Segel strich, berichtet von Kanadiern, die beim Studium sibirischer Bohrtechnologien das große Staunen packte und die sich stehenden Fußes um sowjetische Patente bemühten, verweilt am längsten und liebsten aber bei Aussagen über die Burowiki, die Bohrleute, die, wie er selbst, ein bequemeres Leben in südlicheren Gefilden aufgaben und sich der Taiga zum Kampf stellten — freiwillig, aus Einsicht in die Not -"	2
