context_id	word	gold_sense_id	positions	context	grouping
312	Mißklang	0	262-271	Indeß dürfen wir ihrem Geschmack wohl mehr Feinheit zutrauen, als den Klosterkünstlern, die, in ihrer einsamen Zelle dem Leben der großen Welt und dem Anblick feiner Damen fern bleibend, keineswegs einen gebildeten Farbensinn verrathen und grelle und schreiende Mißklänge, wie z. B. Grün und Blau, in den Anzügen vornehmer Frauen unvermittelt zusammenstellen.	1
313	Mißklang	0	183-191	Tritt aber nicht als Farbe ihres Kleids, sondern anderswie ein Gelb in ihre Nähe, so kann durch die verschiedensten anderweitigen Farbentöne, Schatten die sich dazwischen ziehen, der Mißklang sich aufheben.	1
314	Mißklang	0	134-142	Das was ich hier gedrängt und in einigem Zusammenhange vortrage, tönte zu jener Zeit, als Ruf des Augenblicks, als ewig zwiespältiger Misklang, unzusammenhängend und unbelehrend in unseren Ohren.	1
315	Mißklang	0	6-14	„Kein Mißklang stört die Ruhe meines Gemüths, kein Augenblick der Unzufriedenheit drängt sich in den scheinbar einförmigen Lauf eines Lebens, welches jetzt, nach vielen Jrrungen und Jrrfahrten, einzig der Betrachtung Gottes, der Wissenschaft, und somit der Vorbereitung der Seele auf das Leben nach dem Tode gewidmet ist.	1
316	Mißklang	1	571-579	2. Die Musik, obwohl das Gefühl und damit vorzugsweise das Individuelle der Empfindungen, Stimmungen, Affecte, ihr Gebiet ausmacht, steht doch in Beziehung auf die Gesetze der künstlerischen Behandlung und Darstellung wesentlich auf der Seite des directen Idealismus, sie kann nur harmonische oder die Disharmonie sogleich wieder auflösende Tonfolgen und Tonverbindungen dulden, sie kann nichts Häßliches sich fixiren lassen (§. 765), sie fordert, daß das Einzelne und das Ganze schön sei, in Wohlklang und Ebenmaaß sich bewege, sie hat es mit dem Gehör zu thun, das den Mißklang direct als Verletzung fühlt und die Seele ihn als solchen fühlen läßt.	1
334	Ohrwurm	0	10-17	Der große Ohrwurm (Forficula oder Labidura gigantea) von fünf bis zehn Linien Länge mag uns hier im Bilde eine kleine über die ganze Erdoberfläche verbreitete Gruppe vergegenwärtigen, welche englische Forscher zu einer eignen Ordnung erhoben wissen wollen, während Leute, welche es nicht besser verstehen, Käfer daraus machen möchten.	1
335	Ohrwurm	0	33-40	Noch eine dritte Art, der kleine Ohrwurm (Forficula minor) kommt ebenfalls in ganz Europa, aber seltener vor, und wird seiner geringen Länge von 3 Linien wegen häufig übersehen.	1
336	Ohrwurm	0	3-10	Im Ohrwurm ist der obere Magenmund inwendig mit einigen Zähnen in zwey Reihen besetzt.	1
337	Ohrwurm	0	45-55	Aber auch an garstigem Gewürm, an Taranteln, Ohrwürmern und Schlangen, fehlte es nicht; die Schildkröte schob sich schwerfällig durch das Gras, und Tausende von Johanniswürmchen funkelten in der Finsterniß.	1
338	Ohrwurm	0	23-30	So hat man beim großen Ohrwurm auf die abgebildete Form der männlichen Zange und den Zahn hinter ihrer Mitte Rücksicht zu nehmen.	1
339	Ohrwurm	0	352-359	Dabei ist der Reichskörper wie das erste Princip der Moral oder wie Jungfernerde sehr unauflöslich; ja gesetzt, einer von uns nähme ein Churschwerdt und schnitte ihn damit wie einen Ohrwurm entzwei, so würde sich die gezähnte Hälfte eben wie der gespaltene Ohrwurm umkehren und den Hinterrest rein aufspeisen — und dann wäre ja der gesammte verknüpfte Ohrwurm wieder da und satt dazu.	1
340	Ohrwurm	0	40-50	Sie bilden eine Insektengruppe, die den Ohrwürmern und Heuschrecken näher steht als den Käfern.	1
341	Ohrwurm	0	10-18	A Von dem Ohrwurme (Forficula); B von einer Heuschrecke (Locusta); C vom Hirschkäfer (Lucanus); D von einer Baumwanze (Pentatoma). a Hirnknoten. b Fühlernerven. c Augennerven. d Brustknoten. e Hinterleibsknoten.	1
342	Ohrwurm	0	454-464	Die Schnell-, Mord-, Raupenfliegen von der Gattung Tachina, um welche sich eine Anzahl anderer schaart, auch Tachinen genannt, gehören entschieden zu den wichtigsten aller Fliegen, zu jenen kleinen und sicheren Wächtern, welche die Natur schuf, um der Störung des Gleichgewichts in ihrem unendlich gegliederten Haushalte entgegen zu treten, indem ihre Larven als Schmarotzer, meist mehrere auf einmal in anderen Jnsektenlarven, in denen von Blattwespen, Ohrwürmern, Käfern, vorherrschend jedoch in Schmetterlingsraupen leben und deren allzugroßer Vermehrung vorbeugen.	1
343	Ohrwurm	0	19-26	Wenn dieser kleine Ohrwurm keine abweichenden Gewohnheiten hat, so bedeuten sonach die abendlichen Flüge der größeren Arten nicht den Anfang ihrer Lebendigkeit, sondern das Ende derselben und man dürfte sie nicht den nächtlichen Thieren beizählen, obschon sie bei Tage das Licht scheuen.	1
344	Ohrwurm	0	171-180	Zu der ersten Gruppe der sich verwandelnden Formen, welche durch das Fehlen jener ruhenden Puppe ausgezeichnet ist, werden die Libellen, Wanzen, Grillen, Heuschrecken und Ohrwürmer gebracht.	1
345	Ohrwurm	0	23-30	1. †. Auricularia. der Ohrwurm, Oehrling, Ohrhöhler.	1
346	Ohrwurm	0	104-111	Großer Ohrwurm (Labidura gigantea) S. 496. — Gemeiner Ohrwurm (Forficula auricularia) S. 497. — Kleiner Ohrwurm (F. minor) S. 498.	1
347	Ohrwurm	0	56-63	Dem Kinde wird der Genuß der Beeren verleidet, wenn ein Ohrwurm nach dem andern aus dem Dunkel der dicht gedrängten Weintrauben herausspaziert; die Köchin wirft entrüstet den Blumenkohl von sich, wenn beim Abputzen und Zergliedern des Kopfes das braune Ungethüm mit seinen drobenden Zangen an das Tageslicht kommt.	1
348	Ohrwurm	0	4-13	Die Ohrwürmer sind sehr unschädliche Thiere, die gern dunkle Schlupfwinkel aufsuchen, sich von Früchten, süßen Pflanzensäften nähren und erst Abends lebhaft werden.	1
349	Ohrwurm	0	90-97	es giebt für sie keinen Uebergang in eine höhere Ordnung, so wenig wie die Ameise und der Ohrwurm am Ende ihrer Erdenbahn zur Gottesverwandtschaft und Ewigkeit emporsteigen.“	1
369	Rezeption	0	75-84	Das Staatsrecht des deutschen Reiches und seiner Territorien war durch die Rezeption der fremden Rechte thatsächlich so gut wie gar nicht betroffen worden, wogegen sie im Privat-und Prozessrecht das Bewusstsein des Zusammenhangs zwischen Gegenwart und Vergangenheit des Rechtes ausgetilgt oder doch getrübt hatte.	1
370	Rezeption	0	69-78	Die volle Angehörigkeit kann nur geschehen durch förmliche Aufnahme (Reception) in die Körperschaft und gibt daher auch das Recht des Miteigenthums am Vermögen.	1
371	Rezeption	0	31-40	Weit fühlbarer aber mußte jene Reception in Deutschland werden, wo das Römische Recht selbst ein ganz neues, bisher unbekanntes Rechtselement war: freilich den neu entstandenen Lebensverhältnissen angemessen, da es nur dadurch Eingang finden konnte.	1
372	Rezeption	0	76-85	Gerade hier nun ging ein langer und lebhafter Widerstreit der entschiedenen Reception vorher, und dadurch wurde diese Einwirkung des Gewohnheitsrechts sowohl vorbereitet, als constatirt. —	1
373	Rezeption	0	1441-1450	507 hat Kleisthenes in Athen 10 phylen mit hilfe des delphischen gottes gemacht. es war ein act der willkür, aber es gieng sehr bequem. die alten vier mochten als cultverbände weiter existiren, das kümmerte ihn nicht; den Ion behielt er aber natürlich bei, denn Ionier wollten die Athener bleiben. die vier phylen sind nicht mehr wert als die zehn. also schliesse ich, dass sie ebenso künstlich gemacht sind. wenn jeder Athener einen Ἀπόλλων πατϱῷος haben muss, trotz seinem geschlechte und dessen ahnherrn, so ist der ihnen allen einmal verliehen, künstlich, durch einen act. als Attika eine einheit geworden war, bedurfte es allerdings einer gliederung; der regionalismus war damals ungleich gefährlicher als 507, die bestehenden geschlechterverbände ungleich machtvoller. die ideelle einheit lag im dienste Athenas, aber die jungfrau bot keine bequeme gentilicische anknüpfung. da hat man die vier phylen erfunden und die phratrien dazu, oder besser die trittyen; denn phratrien, d. h. gruppen engverbundener geschlechter, haben gewiss vorher nicht gefehlt. die geschlechter aber wurden in diese fächer eingereiht; es ist ganz gut möglich, dass man für sie eine schematische zahl wenigstens prinzipiell aufgestellt hat, wie die Atthis 360 zählt. bewerkstelligt konnte eine solche massregel noch 507 nur durch die sanction eines gottes werden. dass die vier phylen von demselben pythischen Apollon gemacht sind wie die zehn, folgt aus der reception seines cultes als πατϱῷος, den die Ionier doch auch haben müssten, wenn sie die phylen aus Athen mitgenommen hätten. es wird am klarsten sein, wenn ich erzählend darlege, wie ich mir die tatsachen geworden denke. das geeinigte Attika braucht eine organisation, die den formen des geschlechterstaates gemäss in φυλὰς φυλάξαι und ὠβὰς ὠβάξαι bestehen muss. über das prinzip hat man sich geeinigt, ganz wie durch die rhetra in Sparta. die ausführung wird gemacht wie 507; man fragt den gott, und ein staatsmann, der ihm soufflirt, wird auch diesmal nicht gefehlt haben. der gott sagt“ ihr habt vergessen meines lieben sohnes Ion und seiner vier söhne, die doch zuerst euer volk zusammen wohnen gelehrt haben (συνῴκισαν sagt auch Aristoteles), durch sie seid ihr meine kinder, und wenn ihr nach ihnen euch gliedert, wird es euch wol ergehen. ” und so führen die Athener die vierteilung durch und darunter die zwölfteilung; es ist ein ganz äusserlicher auf die verwaltung berechneter schematismus, das leben war und ist nur in den einzelnen gliedern, den geschlechtern und allenfalls den phratrien.	1
374	Rezeption	0	207-216	Das Schwergewicht scheint bei diesem frommen Manne, der sich auf seiner Tour durch das türkische Reich hauptsächlich mit der Constatirung der jugendlichen Gedächtnißkräfte in Sachen teologisch-literarifcher Reception beschäftigt zu haben scheint, weit mehr in Koran-Exegesis und dogmatischer Grübelei gelegen zu sein, als in der Nachahmung früherer Gelehrsamkeit, als deren eine Pflanzstätte am Pontus Sinope war.	1
375	Rezeption	0	76-85	Gerade hier nun ging ein langer und lebhafter Widerstreit der entschiedenen Reception vorher, und dadurch wurde diese Einwirkung des Gewohnheitsrechts sowohl vorbereitet als constatirt.“	1
376	Rezeption	0	230-239	Soweit die fremden Rechte sich unabhängig vom deutschen Rechte entwickelt haben, sind sie nicht Gegenstand der deutschen Rechtsgeschichte, wohl aber hat diese die Einwirkungen ins Auge zu fassen, welche die fremden Rechte vor der Rezeption durch die im langobardischen Rechte vertretenen deutschen Rechtsprinzipien erfahren haben, und ebenso die Fortbildung, welche den fremden Rechten auf deutscher Erde zuteil geworden ist.	1
377	Rezeption	0	38-47	Diesem Unterschied in der Wirkung der Rezeption entkeimte der Gegensatz jener beiden litterarischen Richtungen.	1
378	Rezeption	0	103-112	Darauf erwidere ich, daß allerdings die ursprüngliche Absicht der Romanisten darauf gerichtet war, die Reception vollständig durchzuführen; daß ihnen dieß ja aber eben nicht gelungen ist.	1
379	Rezeption	0	137-146	Jede wahre Aneignung ist aber keine blosse Aufnahme eines Stoffes, wie er unmittelbar von aussen dargeboten wird, sondern besteht in der Reception der tauglichen Theile desselben und der Abstossung und Aussonderung derer, welche von dem individuellen Organismus nicht gebraucht werden können.	1
380	Rezeption	0	149-158	Die Lösung dieser Frage hängt von der Zukunft, und namentlich von der weiteren politischen Gestaltung Deutschlands ab; aber daß die Art, wie man die Reception des römischen Rechts verstanden hat, nicht immer dieselbe gewesen, sondern zu den verschiedenen Zeiten nach den angedeuteten Momenten gewechselt hat, soll hier in der Kürze gezeigt werden.	1
381	Rezeption	0	231-240	An solchen Gründen hat es bey der wirklichen Reception gewiß nicht gefehlt; wären nun z. B. damals die Digesten unvollständig geblieben, und hätte man etwa das Infortiatum im sechszehnten Jahrhundert erst gefunden, so würde dessen Reception schwerlich gefehlt haben.	1
382	Rezeption	0	6-15	Diese Reception aber hatte eine verschiedene Bedeutung in verschiedenenen Nationen des neueren Europa, so daß die daraus hervorgehende Neuerung des Rechtszustandes in sehr verschiedenen Graden fühlbar werden mußte.	1
383	Rezeption	0	334-343	Indem v. Savigny diese Entartung der Rechtserzeugung nicht anerkennt, sondern stets einen naturgemäßen Entwicklungsproceß vor sich gehen läßt, sieht er sich genöthigt, den heutigen deutschen Rechtszustand nach den von ihm festgehaltenen Principien künstlich zu construiren, — ein Versuch, der schon deswegen mißlingen mußte, weil die Reception des römischen Rechts in ihrem geschichtlichen Verlaufe sich nur als ein Ausfluß des Gewohnheitsrechts im Gegensatz zum Volksrecht erklären läßt.	1
384	Rezeption	0	177-186	Besonders bezeichnend ist aber die Art, wie der Fall behandelt wird, wenn ein Irrthum der Juristen die Veranlassung eines Rechtssatzes geworden ist, — worauf sich etwa auch die Reception des römischen Rechts in Deutschland zurückführen ließe.	1
385	Rezeption	0	53-62	Den anderen Völkern ist dies letzte Moment durch die Reception des römischen Rechts von außen und auf Kosten des Moments der Nationalität aufgezwungen.	1
386	Rezeption	0	399-408	Die Ritterschaft, als die Gemeinschaft der Grundherren, bei denen das staatliche Recht mit dem Grundbesitz verbunden war, kann demgemäß eine Einwanderung nur vermöge des Erwerbes eines landtäflichen, das ist in den Selbstverwaltungskörper der Grundherren gehörigen Grundbesitzes anerkennen; fast immer aber fordern sie neben dem Erwerb einer Grundherrlichkeit auch noch die specielle Aufnahme oder „Reception“ der neuen Familie in den ritterschaftlichen Körper, Landtag, Landtafel, was dann wieder als Rest des Einwanderungsrechts der Geschlechterordnung betrachtet werden muß, die ja bekanntlich in allen Beziehungen mit der Grundherrlichkeit verschmilzt.	1
387	Rezeption	0	42-51	Wenn nun v. Savigny dennoch den Grund der Reception im Gewohnheitsrechte sucht, und dieses gerade dadurch, daß jener Widerstand besiegt worden, constatirt findet, so ist dagegen allerdings, insofern es sich von dem äußeren Factum handelt, nichts einzuwenden; aber seine innere Begründung hat dieses dadurch noch nicht erhalten.	1
388	Rezeption	0	124-133	So z. B. sind die Bestandtheile des Corpus Juris, als Gesetze von Justinian Rechtsquellen für Justinians Reich, kraft ihrer Reception Rechtsquellen für uns, endlich als noch vorhandene Bücher Quellen unsrer Rechtswissenschaft.	1
389	Rezeption	0	83-92	Wenn wir den innern Entwicklungsproceß, welchen die deutsche Jurisprudenz seit der Reception des römischen Rechts durchgemacht hat, geschichtlich verfolgen, und uns das für die Rechtsbildung durch sie gewonnene Resultat im Allgemeinen vergegenwärtigen, so stellt sich so viel mit Bestimmheit heraus, daß sie vorzugsweise auf dem Gebiete des gemeinen Rechts ihre Wirksamkeit entfaltet hat.	1
390	Rezeption	0	73-82	Noch weniger ernst sind die Versuche zu nehmen, die, in Anlehnung an die Rezeption des römischen Rechtes, vielfach angestellt wurden, um einen Rechtsboden durch Uebertragung der Grundsätze des römischen » Cursus publicus « zu schaffen.	1
415	Schmiere	0	88-97	So wurden z. B. alle Liederungen einen bis drei Tage vorher erneuert, die verschiedenen Schmieren eben so einige Zeit vorher aufgestrichen, die Wasserzugänge genau regulirt, und die Messapparate zu handhaben eingeübt u. s. w. Hierauf maass man mittelst kubischer Kästen alle einzelnen Wasserzugänge und regulirte nun den Gang der Maschine dergestalt, dass alle, an verschiedenen Punkten zudringende Grundwässer weggehoben wurden.	1
416	Schmiere	0	150-158	Da solche Räder bei der Bewegung des Wagens auf den Achsen immer hin und her schwanken, so kann man wegen des nothwendigen Spielraumes keine flüssige Schmiere anwenden, und auch die gewöhnliche Schmiere geht sehr schnell verloren.	1
417	Schmiere	1	130-138	Als „Principal“, wie als Schauspieler hatte er alle Verhältnisse des wechselvollen Lebens gründlich kennen gelernt, sich auf der „Schmiere“ wie am Hoftheater bewegt, heute den „Hamlet“ mit besonderem Erfolg in München und gleich darauf in seiner Posse:	1
418	Schmiere	0	181-190	Der Ausdruck [Formel] wird desshalb bedeutend gross, weil M. Q den Reibungswiderstand an der Strasse vorstellt, wo also die Mittel zur Verminderung der Reibung, nämlich Abglättung, Schmieren etc. nicht anwendbar sind, und desshalb der Reibungscoeffizient den Werth M = ½ oder = ¾, zuweilen auch = 1 erhält.	1
419	Schmiere	0	232-240	Um das Leder durchaus weich, geschmeidig und wasserdicht zu machen und so zu erhalten, inmitten der härtesten Prüfungen durch Regen, Eiswasser und Sonnenglut, genügt nicht eine flüchtige Bestreichung, sondern es muß mit sogenannter Schmiere bis zur Sättigung eingerieben und das Verfahren dann und wann wiederholt werden, zu welchem Behufe man etwas davon bei sich führt.	1
420	Schmiere	2	37-45	‒ Ihr Fr. womit Sie Ihre erbärmliche Schmiere unterzeichnet haben, soll das etwa Franzose heißen?	1
421	Schmiere	0	4-12	Zur Schmiere im Winter werden 4 gallons oder 30 ℔ Fischthran mit 26 ℔ russischem Talg geschmolzen; diese Schmiere ist daher flüssiger als die erste, und hat die Consistenz wie beiläufig unser Schmalz.	1
422	Schmiere	0	162-170	Das Einschmieren der Hölzer und Metalle geschieht übrigens am vortheilhaftesten unter einem grossen Drucke und bei geschwinder Bewegung, weil in diesem Falle die Schmiere viel leichter eindringt.	1
423	Schmiere	0	98-106	Wird eine sehr schmale oder schneidige Fläche auf einer andern Fläche fortgeschoben, so nützt die Schmiere weit weniger, als wenn die reibenden Flächen breit sind.	1
424	Schmiere	0	50-58	Dieses fasst beiläufig 15 Kubikzoll Oehl, die zur Schmiere einer Achse für mehrere Tage hinreichen.	1
440	Seminar	0	79-87	Seminar auseinander sprengen half und so viel Schönes über die Zertheilung der Seminare und ihre Verlegung in idyllische Landstädtchen auch zum Zweck der besseren Vorbereitung auf die „harte Kost und leere Wand“ gedacht und gesagt hat; derselbe Stiehl, wie seine Herren und Meister, für den christlich-germanischen Staat schwärmt.	1
441	Seminar	0	94-101	Es zeigt nämlich die Erfahrung, daß die ganz veränderte Lebensart, zu welcher sich die in das Seminar eintretenden Jünglinge gewöhnen müssen, nicht ohne Nachtheil für ihr körperliches Befinden bleibt.	1
442	Seminar	0	0-7	Seminar auseinander sprengen half und so viel Schönes über die Zertheilung der Seminare und ihre Verlegung in idyllische Landstädtchen auch zum Zweck der besseren Vorbereitung auf die „harte Kost und leere Wand“ gedacht und gesagt hat; derselbe Stiehl, wie seine Herren und Meister, für den christlich-germanischen Staat schwärmt.	1
443	Seminar	0	214-221	Der anerkannt erste Mann des preußischen Volksschullehrerstandes war Adolf Diesterweg, der in Nassau-Siegen geboren, lange in Süddeutschland, dann in Elberfeld und Mörs erfolgreich gewirkt hatte, und seit 1832 das Seminar für städtische Lehrer in Berlin, die Musterschule des Staates leitete, ein grundehrlicher Idealist, volksthümlich derb, arm, bedürfnißlos, mit vielen Kindern gesegnet, der geborene Schulmeister, mit Leib und Seele bei der Sache, durch keine Wiederholung je zu ermüden.	1
444	Seminar	0	131-138	Dagegen bedarf es bei den noch nicht angestellt gewesenen, aber mit dem Zeugniß unbedingter Anstellungsfähigkeit aus einem Königl. Seminar entlassenen und in den Amtsblättern der betr. Regierungen als wahlfähig bezeichneten Subjecten einer abermaligen Prüfung nicht, wenn solche aus einer Provinz in die andere sich begeben und dort Schulstellen derselben Art, für welche sie unbedingt anstellungsfähig sind, erhalten sollen.	1
445	Seminar	0	43-50	Nr. 3., betr. die Errichtung einer mit dem Seminar zu Stettin zu verbindenden Taubstummen-Schule.	1
446	Seminar	0	167-175	In der theologischen Schule unserer Mission geschieht der Unterricht in deutscher oder englischer Sprache und auch bei der Aufnahme von Zöglingen in die theologischen Seminare der Amerikaner ist die erste Bedingung die Kenntnis des Englischen, so zwar daß sie einem Vortrag zu folgen im stande sind.	1
447	Seminar	0	230-238	Damit aber auch auf die bereits angestellten Schullehrer, welche entweder überall der Nachhülfe bedürfen, oder in ihrer Bildung und Amtsgeschicklichkeit nicht fortschreiten, vielleicht gar zurückgehen, der wohlthätige Einfluß des Seminars sich verbreite, sollen dergleichen Lehrer auf längere oder kürzere Zeit, je nachdem es ihnen Noth thut, in das Hauptseminar zurückgerufen werden, um entweder einen ganzen methodologischen Cursus durchzumachen, oder sich in einzelnen Lehrfächern nachzuüben, oder auch in ein gewisses Disciplinarverhältniß genommen zu werden, indem sie bei der Uebungsschule des Seminars beschäftigt sind.	1
448	Seminar	1	145-153	Namentlich würde dies sehr bald auch die Frage heranziehen: ob die ganze Bildung, welche unsere Schulen und dann besonders unsere Universitäten, Seminare und endlich das Hauslehrerwesen dem geistlichen Nachwuchs geben, auf die Länge auch den mäßigsten Anforderungen, die aus unseren geistlichen Nothständen sich in steigendem Maaße aufdrängen, zu genügen im Stande sein kann — sobald man mehr verlangt als ein leidliches Maaß theologischer Kenntnisse und negativer Sittlichkeit?	1
449	Seminar	0	48-55	Beinahe die ganze Zeit, welche meine Studien im Seminar mir übrig ließen, brachte ich im Capuziner-Kloster zu, und ich spürte, wie immer mehr meine Neigung zunahm, mich einkleiden zu lassen.	1
470	Sensation	0	27-38	Alle deine Gedanken, deine Sensationen, dein Sitzen, deinen Schlaf, das Wetter, alles rechnete ich nach!	1
471	Sensation	1	34-43	Der Vorfall machte in ganz Europa Sensation und wurde wie ein neuer Sieg Brandenburgs gefeiert, nicht viel geringer, als sei eine zweite Schlacht von Fehrbellin geschlagen und gewonnen worden.	1
472	Sensation	1	95-104	11. Außerdem machten aber auch die großen wirklichen Fortschritte Frankreichs eine ganz andere Sensation in Europa, als bloße Unterhandlungen hatten machen können.	1
473	Sensation	1	77-86	So gehen die Ankündigungen im 16. Jahrhundert auf Actualität und dadurch auf Sensation: „Neues Lied“, „Neue Zeitung“.	1
474	Sensation	0	22-33	Dass der Ursprung der Sensationen in die Sinnesorgane und demgemäss in die Aussenwelt verlegt wird, ist dann ebenso wenig befremdend, wie der Schmerz, den der Amputirte in die abgeschnittene kleine Zehe verlegt.	1
475	Sensation	0	111-122	Jenes körperliche Gefühl des Krankseins ist bald ein dunkles und allgemeines, bald ist es in einzelne, anomale Sensationen auseinandergegangen; es beruht häufig auf Irritation der Nervencentra von peripherischen, oft sehr versteckten und dunkeln Erkrankungen der Eingeweide aus, aber es wird auch central, durch direct psychische Ursachen hervorgerufen (Lesen medicinischer Schriften, ansteckender Umgang mit Hypochondristen).	1
476	Sensation	1	54-63	Selten wohl hat eine archäologische Entdeckung solche Sensation hervorgerufen, als diejenige des Pfahlbaues bei Meilen im Zürichersee und die geniale Interpretation derselben durch Ferdinand Keller.	1
477	Sensation	0	124-135	Ich führe noch an, dass die Hypothese von der Beweglichkeit der Seele, also von der Veränderlichkeit des Mittelpuncts aller Sensationen, vielleicht die kürzeste Erklärung für einige seltene Phänomene, wie für den thierischen Magnetismus, für das Nachtwandeln, u. s. w. darbieten würde.	1
478	Sensation	0	406-416	Leibnitz muss durch Locke’s Weitläuftigkeit gehindert seyn, sich in dem, von ihm zwar ausgezogenen Werke genau umzusehn; sonst würden ihm mehrere Stellen, unter andern folgende aufgestossen seyn, aus der er sehen konnte, dass sein Gegner wenigstens einen Theil dessen wohl wusste, was er ihn lehren wollte: It is evident, that the bulk, figure, and motion of several bodies about us, produce in us several sensations, as of colours, sounds, tastes, smells, pleasure, and pain, etc.. Trotz dem sagt Leibnitz:	1
479	Sensation	1	6-15	Große Sensation in Europa, große Entrüstung in England; Wellington schäumte; selbst Aberdeen wies in einer Depesche die Gefahr nach, die hinter jeder einzelnen Friedensklausel lauerte, und versuchte eine allgemeine Allianz hervorzurufen, wodurch alle Großmächte (Rußland eingeschlossen) den Frieden im Orient garantiren würden.	1
503	Spielball	0	83-92	Endlose Verschwörungen und blutiger Zwist, sowie die Kämpfe der Grossmächte, deren Spielball Genua geworden war, beraubten die Stadt jeder ruhigen Entwicklung.	1
504	Spielball	0	57-66	William ist das Opfer des Absolutismus, Leopold wird der Spielball der Gesetzlosigkeit — er ist im belgischen Heere Compagnie-Chirurgus, wie ich eben erfahren und spielt eine abgerissene kümmerliche Rolle, und nur die ungeheuren, titanenartigen Kräfte erhalten oben auf der Lebenswoge den zügellosen Hyppolit; nur sein riesenhafter Geist läßt ihn bestehen mit seiner unbändigen, die Civilisation überspringenden Freiheit.	1
505	Spielball	0	42-51	Die feigen, berauschten Sultane waren der Spielball der Intrigue, welchen sich immer drei Parteien, die Favoritinnen, die Mutter und die Eunuchen zuwarfen.	1
506	Spielball	0	157-166	Ein armer, erbarmungswürdiger Mensch wirst Du sein: ein Mensch, den seine Kunst aufgerieben; der in jungen Jahren ein Greis dahin welkt; ein Mensch, der ein Spielball seiner eigenen Nerven, keine Gewalt mehr hat über sich selbst, keine moralische Kraft sich zu beherrschen; der sich mit Beifall überschüttet hört, wenn er an sich zweifelt; den sie kalt vorübergehen lassen, wenn er den Gott in sich fühlt; der um Beifall buhlen muß, welchen er verachtet, — und ohne welchen er doch nicht leben könnte, weil er nur aus ihm Lebensluft athmet!	1
507	Spielball	0	126-135	Hier stand der Mensch vor dem Menschen, hier vergaß der stolze Despot, daß er mit einem Wesen rede, dessen Leben oder Tod ein Spielball seiner Launen sei.	1
508	Spielball	0	24-33	Bis jetzt waren wir der Spielball der Wiener Politiker, den sie nach Gefallen bald hier-, bald dorthin warfen; wir waren das Mäuschen, mit dem der alte Kater Murr tändelte, weil er keine Zähne und Krallen hatte; jetzt haben wir uns ein wenig geändert; denn aus dem sich selbst unbewußten Spielball, aus der verächtlichen Maus sind wir selbstbewußte Hunde geworden, welche die Hand des Herrn lecken, wenn er sie schlägt.	1
509	Spielball	0	33-42	Sie sind, wie die Erbkaiser, ein Spielball der mächtigen Grossen, welche um die Herrschaft streiten.	1
510	Spielball	0	38-47	Sehen wir denn nicht, daß wir nur der Spielball auswärtiger Mächte sind, welche mit den alten, in London gesponnenen Künsten der tückischen Staatsklugheit Metternich’s das Zustandekommen einer starken Macht im Herzen Europa’s um alles verhindern wollen.	1
511	Spielball	0	151-160	Geboren auf der unglücksel’gen Höhe, Wo man nicht Menschen kennt, nur Schmeichler, Sclaven; Emporgetragen von des Haufens Gunst, Aus Hand in Hand, ein Spielball fremder Neigung; Begabt mit Manchem, was sonst Frauen lock’t, Stürzt’ ich mich in des Lebens bunt’ Gewühl.	1
512	Spielball	0	95-104	Die Art wie sie zu Stande kamen betrachtete er als charakteristisch für seine Nation, die, ein Spielball ihrer Lebhaftigkeit, die vernünftigsten Dinge auf die tollste Art vollbringe.	1
513	Spielball	0	202-211	Mit welchem Rechte Ferdinand seinen Neffen zum König ernannte, mit eben demselben Rechte kbnnte er seine Ernennung wieder zurücknehmen, falls ihm ein Sohn geboren würde, und so möchte das Land bloß ein Spielball des östreichischen Hauses sein.	1
514	Spielball	0	50-59	Uebrigens sei die Zeit vorüber, wo die Völker ein Spielball der Cabinetsstaatskunst gewesen seien, und sie werde hoffentlich niemals wiederkehren.	1
515	Spielball	0	243-252	Seitdem Siutok seinen Bruder zu entthronen suchte, war das Kaiserhaus immer in verschiedene Factionen zerspalten und wandte vergebens alle Mittel der Gewalt und Intrigue auf, um die Herrschaft wieder an sich zu reissen; sie wurden seitdem ein Spielball der Grossen, welche sich ihres Ansehns nur zu Erreichung der eigenen selbstsüchtigen Zwecke bedienten.	1
516	Spielball	0	94-103	Konnte man einem groszen Theil der naturrechtlichen Schule vorwerfen, dasz ihre Statsidee ein Spielball der individuellen Willkür sei, so war auch die historische Schule nicht von dem Vorwurf freizusprechen, dasz ihr Statsbegriff noch festgebunden sei an die herkömmlichen Autoritäten und an die überlieferten Vorurtheile.	1
517	Spielball	0	198-207	In solcher Vertiefung streift auch das „Gute“ ganz den weichlichen Sinn des blossen Mitgefühls ab, und enthüllt sich als sein echter Sinn der des Gesetzlichen, darin wurzelnd, dass der Mensch nicht Spielball seiner wogenden Gefühle sein oder bleiben, sondern im gesetzmässigen Grunde des eigenen Selbstbewusstseins sich festgründen will.	1
518	Spielball	0	4-13	Der Spielball zweier feindlicher Nationen hatte das anstellige, unermüdlich betriebsame Volk den Unsegen kleinfürstlicher Willkür, wiederholter Religionsverfolgungen, gräßlicher Verwüstungen mit erstaunlicher Lebenskraft überstanden und erst unter den Präfekten des Kaiserreichs wieder eine gesicherte bürgerliche Ordnung erlangt.	1
519	Spielball	0	47-56	Die öffentliche Meinung war — wie so oft — ein Spielball, den sich Sonderinteresse und Unkenntniss der Dinge lustig zuwarfen.	1
